noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation
0.05,0.9995186434442653,0.9927244526789033,0.9973645696305936,0.9907607269946217,0.9971275552275272,0.9932626120658687
0.05,0.99901294403684,0.989244132303811,0.9974188151247704,0.9917207578722191,0.9984552411049625,0.990083569010523
0.05,0.9995235728240572,0.9926376117094674,0.9970630222634567,0.9856370419841988,0.9965002769025674,0.9932865766332628
0.05,0.9999069735357167,0.9884730956388329,0.9967402860201252,0.9868385184736064,0.9959497941528083,0.9972253931066364
0.05,0.9985003303969529,0.9881921430905131,0.9977990677314243,0.9894792248703579,0.9983179287169612,0.9945921715726554
0.05,0.9985812951413426,0.9955052345339909,0.9975075763434544,0.993151672667476,0.9970603463205624,0.9919530459250114
0.05,0.9990188922173895,0.9898090692787959,0.9969902024747821,0.9928783351180287,0.9984557916734953,0.9984479923285258
0.05,0.9989473581852167,0.9949115164043509,0.9988183248558921,0.9951623734912162,0.9982705788332228,0.9930659894701761
0.05,0.9986117697442716,0.9915573235323986,0.9966837620304791,0.9909615656194861,0.9979782427744363,0.9885207215023398
0.05,0.999433698015282,0.9953418412789197,0.9981412824134218,0.9958695660729465,0.9988847135202056,0.9939983169683017
0.1,0.9934685006056636,0.9741031755688055,0.9900927301342058,0.971844438706081,0.9909689198494502,0.9615129650735083
0.1,0.9961404728507123,0.9677622856498385,0.9894270485714501,0.9734909938911283,0.99292006429204,0.9758072986000398
0.1,0.9954817455509635,0.9712865025773181,0.9896874350137789,0.9796350302167809,0.994086506595744,0.9797204948533652
0.1,0.9971533655601058,0.9556107580362981,0.9823122468968619,0.9523127557928842,0.98441963950851,0.9838245342786005
0.1,0.9977897170709329,0.9855164326527361,0.9956180975620978,0.9822964595290947,0.996000283351641,0.9882939797551133
0.1,0.9866319447729947,0.960302619506674,0.9859186080169737,0.9659151948525455,0.9905358991427199,0.9745302494173658
0.1,0.9983033915809272,0.9737228552381215,0.9899751834699815,0.9614112131535647,0.988179374590985,0.9871821511426162
0.1,0.9985924821544916,0.9771398017454797,0.9923375809610787,0.9750918639618092,0.9931698731756836,0.9610163996459321
0.1,0.9958497382048684,0.9768087236730023,0.9922388665407809,0.9697879553869176,0.9958058924002143,0.97503176078726
0.1,0.9968532765506826,0.9746214002421301,0.9920984673779569,0.9647743238631351,0.9952908623625845,0.9607250359684686
0.2,0.9951164915116981,0.9274507961308509,0.9830603332969668,0.9417024752843667,0.9885554379170042,0.9505545668487001
0.2,0.9868964993688571,0.8844708815124469,0.9682181533886968,0.8724499274977812,0.9604052033272317,0.8916024754135453
0.2,0.9937632360193234,0.9248856889404135,0.9687380148211908,0.9194734038325804,0.9793830222464056,0.928722853392065
0.2,0.9697288324110875,0.8639924048660205,0.9638647665751937,0.9082960344927901,0.97183276790062,0.9826597096225874
0.2,0.9756878771605197,0.8441459447281873,0.9747476711500176,0.8707958361654912,0.9820830434379543,0.9245070265068747
0.2,0.9881282042878972,0.9018543484187556,0.9742662134772788,0.9451043905852242,0.9833337129301665,0.9769402086715167
0.2,0.9979887507081282,0.9557664785825483,0.9818454718566937,0.9459169592887381,0.9851175265878287,0.9254519115206877
0.2,0.9833752170734427,0.896438828046559,0.9670322314158216,0.9021572182747382,0.9676301261893621,0.8721802841371211
0.2,0.9939291196913604,0.8482884746630457,0.9747116072847601,0.8650458496608324,0.9759606444776117,0.9298411395167688
0.2,0.9974644025769541,0.8754870295166604,0.9569496032112513,0.8532759766402714,0.9358340527206306,0.8410061116230496
0.3,0.9920760313043987,0.7598346656439222,0.9365555947103571,0.8106891980004026,0.9496741497423793,0.8842468458873574
0.3,0.9794588694038884,0.8380677401481127,0.9630718166056874,0.818479084516214,0.9680039039475562,0.9587685192998471
0.3,0.9926494666521196,0.8506340827251679,0.9566020275140245,0.8737456373904343,0.948791810349135,0.8084364026757317
0.3,0.974703600453311,0.7605952676309897,0.9483902624553652,0.8417517650742343,0.9336597610076978,0.8404689333535212
0.3,0.9910142062423597,0.7885133767098802,0.9605145224849206,0.817466184993628,0.9724067051191105,0.8528636871800294
0.3,0.9563220583235662,0.7899074600174515,0.9166620574212827,0.7662975517601506,0.9422136897116912,0.9405189854502305
0.3,0.9842346438147449,0.8296283057480338,0.950555412996143,0.7654039559079717,0.9276111689598984,0.5901235077254015
0.3,0.9780761243791886,0.7427408037429395,0.9398796230993365,0.7647503489424693,0.9564669532512682,0.7946570588561547
0.3,0.9968761032060767,0.8802861192834672,0.9561064320340713,0.8641867480536625,0.9818136106244328,0.9824754600049868
0.3,0.9818455997105666,0.7195027780103331,0.9542849475404578,0.7550142553708928,0.9512146841170261,0.6608774697466429
