,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3,bootstrap_mean,bootstrap_std
1,1,6,0.004057884216308594,1.0,1.0,1.0,1.0,0.999562363238512,1.0,0.0
2,2,16,0.005250453948974609,1.0,1.0,1.0,1.0,0.999562363238512,1.0,0.0
3,3,26,0.012900590896606445,1.0,1.0,1.0,1.0,0.9982494529540482,1.0,0.0
4,4,31,0.012053489685058594,1.0,1.0,1.0,1.0,0.9991247264770241,1.0,0.0
5,5,32,0.013814926147460938,1.0,1.0,1.0,1.0,0.9973741794310722,1.0,0.0
