noise_level,phi_correlation,interaction_correlation
0.05,0.9959776195134825,0.9928983480643078
0.05,0.9971706047864518,0.9944605153721109
0.05,0.9961714018478056,0.995347880424626
0.05,0.998386822659052,0.996373363160214
0.05,0.9963048817753798,0.9918984742189897
0.05,0.9981520814435721,0.9965154851620608
0.05,0.9961128892371809,0.9960383837381568
0.05,0.9942990650789956,0.9918391452699613
0.05,0.9957368949765462,0.9958931173374607
0.05,0.9972300254133087,0.997351145924666
0.1,0.9882913373860036,0.9699565954822164
0.1,0.9922560653526823,0.9695635634349875
0.1,0.982365064355527,0.9727021457797295
0.1,0.9926039466111498,0.9681766033530798
0.1,0.980293880300482,0.9765650234749943
0.1,0.9843705165132604,0.9788221156217136
0.1,0.9903877306585406,0.9719193399522194
0.1,0.9887181078726923,0.9518047980966744
0.1,0.9772126941039867,0.9654736486427475
0.1,0.9926349203094781,0.9915620860231067
0.2,0.9367430635826871,0.9334769992661708
0.2,0.9454508109255362,0.8878345643774626
0.2,0.9771112907047688,0.9018375779756583
0.2,0.9481383570275637,0.9518414959070457
0.2,0.9167131403862869,0.9580875921081506
0.2,0.9425785736327635,0.9465776841814977
0.2,0.9698731274960213,0.7377825769756907
0.2,0.9421499406549906,0.9320858174311599
0.2,0.9169723638311177,0.9500886142306542
0.2,0.9742454308749635,0.9790742408733726
0.3,0.9281251222869712,0.8850138484367382
0.3,0.9463211475061734,0.5908088300377047
0.3,0.9383317777997391,0.8956044430336917
0.3,0.9131870679691827,0.8190959143671335
0.3,0.894330162765276,0.8108762598072722
0.3,0.9561114284051995,0.9527509204255743
0.3,0.8759042336975371,0.6761953816369481
0.3,0.8552630721993816,0.9079133861855104
0.3,0.9657744548092978,0.9265063423189178
0.3,0.9420490568032122,0.8929427235243206
