noise_level,phi_correlation,interaction_correlation
0.05,0.996731592062661,0.9798551549278414
0.05,0.9981377684057475,0.9937195577396827
0.05,0.9965970084708268,0.9988109784296862
0.05,0.9921616591380178,0.9958621193352604
0.05,0.9981554917627256,0.9962429892596522
0.05,0.9968871271098965,0.9971930182490621
0.05,0.9948050467473443,0.9844082657699406
0.05,0.9968741200666651,0.9866016616283575
0.05,0.9955599791067431,0.9982492789292909
0.05,0.9952134395413474,0.9958119399308405
0.1,0.9928897823744491,0.9924716037622169
0.1,0.9900288674512117,0.9816926024117596
0.1,0.9909706838893694,0.9680476788957889
0.1,0.9901841431575842,0.9700821687116304
0.1,0.9848273918044046,0.9611750900961893
0.1,0.9837896011071664,0.929476625803859
0.1,0.9930873800390041,0.9723874391754936
0.1,0.9861766017928291,0.9806325743398648
0.1,0.9901261874343229,0.9907623260477851
0.1,0.9899735525805129,0.9737006119169742
0.2,0.9017773168424661,0.9674748840336844
0.2,0.9393675024951507,0.9534335735670819
0.2,0.9504230519788549,0.9412901910045983
0.2,0.9600194393022231,0.9174973404280677
0.2,0.8963592334592304,0.9813032684386123
0.2,0.9164982348331496,0.6895567801247339
0.2,0.9513088355688423,0.9296828922376718
0.2,0.9386105608496071,0.8849627205431755
0.2,0.966302134406271,0.979745770058438
0.2,0.9651434381580698,0.9506659496469378
0.3,0.8129034037280128,0.9630531111909434
0.3,0.9088419719387476,0.8402422522325971
0.3,0.9486912868946448,0.7772686917503907
0.3,0.9208024353014819,0.9095358829204463
0.3,0.9249202932548638,0.8493178960339037
0.3,0.9410789931335037,0.9474483216067275
0.3,0.9419319282374142,0.8833070005754571
0.3,0.953111867240981,0.8862587243109402
0.3,0.9066682484342852,0.932361392427017
0.3,0.9215591804183952,0.9420752987743537
