noise_level,phi_correlation,interaction_correlation
0.05,0.9907605543265997,0.9834865595449734
0.05,0.9982218231358455,0.9937650941626803
0.05,0.9977553702867122,0.9968276019207095
0.05,0.9967938760773389,0.9913831299630216
0.05,0.998520703566253,0.994398268211925
0.05,0.9963378759044279,0.9962168896993991
0.05,0.9960993211596231,0.994921958271291
0.05,0.9982325801220779,0.9951768036410205
0.05,0.9981856402163543,0.9877503952706398
0.05,0.9961387761042803,0.9944017361109344
0.1,0.9895512053300707,0.9690290138564167
0.1,0.9836516694782305,0.9820313908107119
0.1,0.9808694578139902,0.9852459768210454
0.1,0.9828275108248636,0.9769962942455045
0.1,0.9794215676485157,0.9794549389406345
0.1,0.9940512787120306,0.9880238688356126
0.1,0.9891942029888019,0.9818768342767277
0.1,0.9854219048448173,0.9861179448062501
0.1,0.9896227873261443,0.9890917085841976
0.1,0.9934368612923106,0.9899796916863992
0.2,0.9304800814369366,0.9491578537777628
0.2,0.9440094159796554,0.8731110615556791
0.2,0.957702425537865,0.8897787156945733
0.2,0.9316945678329636,0.9368919041807692
0.2,0.9410630339948579,0.9277143195678157
0.2,0.9543524228598801,0.9283539325029594
0.2,0.9571413679061375,0.9470168649228626
0.2,0.9713656594699989,0.9439015402062975
0.2,0.9616855613383062,0.9433544958863855
0.2,0.9286676213170385,0.8366274086410495
0.3,0.9101140215563742,0.7338954188365006
0.3,0.8530811258824743,0.9214215524076642
0.3,0.8999582049505036,0.7775427617997063
0.3,0.8690345989354838,0.8719451457666217
0.3,0.8443251531684457,0.7884373130463744
0.3,0.8788870992964729,0.868351277072209
0.3,0.8700656139354613,0.9616435907400526
0.3,0.9339003871972511,0.7491533918249107
0.3,0.9206173643081974,0.827439906068615
0.3,0.897520790271621,0.8984667369309034
