,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3,bootstrap_mean,bootstrap_std
1,1,10,0.9262428283691406,0.5927422428909049,0.6005946481665015,0.5989555538614011,0.5959746893344514,0.5911031485858047,0.5938218897412684,0.0033644219781919444
2,2,46,1.2659354209899902,0.6653960509262788,0.6598764961500343,0.6471449264313487,0.6305100251581915,0.6195776473278951,0.6654462286177157,0.0032712318907576602
3,3,130,1.512944221496582,0.6864755660593124,0.6782343523671571,0.6687276053975757,0.6523595334299002,0.6399862773500039,0.6869242864630486,0.0032670538449036564
4,4,256,1.814483880996704,0.6913166120301898,0.6886330715864909,0.6848669665319813,0.6663718838148966,0.651886864374476,0.6917863439271931,0.0028720373439683694
5,5,382,2.084742307662964,0.6921170999466342,0.6916368071967675,0.689059998475261,0.6783410840893497,0.6644354654265456,0.6917482250917234,0.0032179110608326587
6,6,466,2.8026392459869385,0.6945948006403904,0.694190744834947,0.692254326446596,0.6843333079210184,0.6717465883967371,0.6944422737885357,0.0035741720352951306
7,7,502,2.9534831047058105,0.6946329191126019,0.6936037203628879,0.6921552184188458,0.684714492643135,0.6728215293131051,0.6953523609853718,0.0032526302196446556
8,8,511,3.0043060779571533,0.6947091560570252,0.6940992605016391,0.6921094762521918,0.686048639170542,0.6740413204238773,0.6943879544479915,0.003338264497455692
9,9,512,2.5902457237243652,0.6951665777235648,0.6942898528626973,0.69262788747427,0.6862925973926964,0.6774186170618283,0.6953285367132035,0.002778854118509294
