,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3
1,1,8,0.0019981861114501953,0.6185185185185185,0.6111111111111112,0.6007407407407407,0.6051851851851852
2,2,29,0.00500035285949707,0.7888888888888889,0.7874074074074073,0.7703703703703704,0.7577777777777779
3,3,64,0.008999347686767578,0.7888888888888889,0.7874074074074074,0.7688888888888888,0.7622222222222222
4,4,99,0.012043952941894531,0.7888888888888889,0.7748148148148148,0.7725925925925926,0.7474074074074074
5,5,120,0.013994932174682617,0.7888888888888889,0.788148148148148,0.7577777777777778,0.7511111111111111
6,6,127,0.015069961547851562,0.7888888888888889,0.7829629629629629,0.7777777777777778,0.7525925925925925
7,7,128,0.02000570297241211,0.837037037037037,0.8333333333333333,0.8274074074074074,0.8237037037037037
