k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
2,"[0, 1, 3, 5, 6, 7]",6,2,"0,1,3,5,6,7",0.8133333333333334,22
2,"[0, 1, 2, 3, 5, 6]",6,2,"0,1,2,3,5,6",0.8033333333333333,22
2,"[1, 2, 4, 5, 6, 7]",6,2,"1,2,4,5,6,7",0.8,22
2,"[1, 2, 3, 4, 5, 7]",6,2,"1,2,3,4,5,7",0.8,22
2,"[0, 1, 2, 4, 5, 6, 7]",7,1,"0,1,2,4,5,6,7",0.7966666666666666,29
2,"[0, 1, 3, 4, 5, 6]",6,2,"0,1,3,4,5,6",0.7966666666666666,22
2,"[0, 1, 3, 4, 5, 6, 7]",7,1,"0,1,3,4,5,6,7",0.7966666666666666,29
2,"[0, 1, 2, 3, 4, 5, 7]",7,1,"0,1,2,3,4,5,7",0.7933333333333333,29
2,"[0, 1, 2, 3, 5, 7]",6,2,"0,1,2,3,5,7",0.7933333333333333,22
2,"[0, 1, 2, 5, 6, 7]",6,2,"0,1,2,5,6,7",0.7933333333333333,22
2,"[0, 1, 3, 4, 5, 7]",6,2,"0,1,3,4,5,7",0.7933333333333333,22
2,"[0, 1, 2, 3, 5, 6, 7]",7,1,"0,1,2,3,5,6,7",0.7933333333333333,29
2,"[0, 1, 3, 4, 6, 7]",6,2,"0,1,3,4,6,7",0.79,22
2,"[1, 2, 3, 5, 6, 7]",6,2,"1,2,3,5,6,7",0.7866666666666666,22
2,"[0, 1, 2, 4, 5, 7]",6,2,"0,1,2,4,5,7",0.7866666666666666,22
2,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0,"0,1,2,3,4,5,6,7",0.7833333333333333,37
2,"[1, 2, 3, 4, 5, 6, 7]",7,1,"1,2,3,4,5,6,7",0.7833333333333333,29
2,"[0, 1, 2, 3, 4, 5, 6]",7,1,"0,1,2,3,4,5,6",0.7833333333333333,29
2,"[0, 1, 2, 3, 4, 7]",6,2,"0,1,2,3,4,7",0.78,22
2,"[0, 1, 4, 5, 6, 7]",6,2,"0,1,4,5,6,7",0.78,22
2,"[0, 1, 2, 3, 4, 6, 7]",7,1,"0,1,2,3,4,6,7",0.7766666666666666,29
2,"[1, 3, 4, 5, 6, 7]",6,2,"1,3,4,5,6,7",0.7766666666666666,22
2,"[1, 2, 3, 4, 5, 6]",6,2,"1,2,3,4,5,6",0.7733333333333333,22
2,"[0, 1, 2, 3, 4, 5]",6,2,"0,1,2,3,4,5",0.7733333333333333,22
2,"[0, 1, 2, 3, 6, 7]",6,2,"0,1,2,3,6,7",0.7733333333333333,22
2,"[0, 1, 2, 3, 4, 6]",6,2,"0,1,2,3,4,6",0.77,22
2,"[0, 1, 2, 4, 5, 6]",6,2,"0,1,2,4,5,6",0.7666666666666667,22
2,"[0, 1, 2, 4, 6, 7]",6,2,"0,1,2,4,6,7",0.7633333333333333,22
2,"[1, 2, 3, 4, 6, 7]",6,2,"1,2,3,4,6,7",0.75,22
2,"[0, 2, 3, 4, 5, 7]",6,2,"0,2,3,4,5,7",0.7433333333333333,22
2,"[2, 3, 4, 5, 6, 7]",6,2,"2,3,4,5,6,7",0.7166666666666667,22
2,"[0, 2, 3, 5, 6, 7]",6,2,"0,2,3,5,6,7",0.7133333333333334,22
2,"[0, 2, 4, 5, 6, 7]",6,2,"0,2,4,5,6,7",0.7033333333333334,22
2,"[0, 2, 3, 4, 5, 6, 7]",7,1,"0,2,3,4,5,6,7",0.7,29
2,"[0, 3, 4, 5, 6, 7]",6,2,"0,3,4,5,6,7",0.7,22
2,"[0, 2, 3, 4, 5, 6]",6,2,"0,2,3,4,5,6",0.68,22
2,"[0, 2, 3, 4, 6, 7]",6,2,"0,2,3,4,6,7",0.6666666666666666,22
