,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,5,0.0010006427764892578,0.7076023391812866,0.7076023391812866,0.7116959064327485,0.7011695906432749,0.6976608187134503
2,2,11,0.0010027885437011719,0.7105263157894737,0.7076023391812866,0.7005847953216374,0.7070175438596491,0.7064327485380116
3,3,15,0.0010037422180175781,0.7076023391812866,0.7093567251461989,0.7087719298245614,0.7099415204678363,0.708187134502924
4,4,16,0.0009968280792236328,0.7076023391812866,0.7070175438596491,0.708187134502924,0.7029239766081872,0.7017543859649122
