k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
2,"[0, 1, 2, 3, 4]",5,0,"0,1,2,3,4",1.0,16
2,"[1, 2, 3, 4]",4,1,"1,2,3,4",1.0,11
2,"[0, 2, 3, 4]",4,1,"0,2,3,4",1.0,11
2,"[0, 1, 3, 4]",4,1,"0,1,3,4",1.0,11
2,"[0, 1, 2, 4]",4,1,"0,1,2,4",1.0,11
2,"[0, 1, 2, 3]",4,1,"0,1,2,3",1.0,11
2,"[2, 3, 4]",3,2,"2,3,4",1.0,7
2,"[1, 3, 4]",3,2,"1,3,4",1.0,7
2,"[1, 2, 4]",3,2,"1,2,4",1.0,7
2,"[0, 3, 4]",3,2,"0,3,4",1.0,7
2,"[0, 2, 4]",3,2,"0,2,4",1.0,7
2,"[0, 1, 4]",3,2,"0,1,4",1.0,7
2,"[0, 1, 2]",3,2,"0,1,2",1.0,7
2,"[0, 2, 3]",3,2,"0,2,3",0.9649890590809628,7
2,"[0, 1, 3]",3,2,"0,1,3",0.9321663019693655,7
2,"[1, 2, 3]",3,2,"1,2,3",0.8161925601750547,7
