Feature,Phi_Value
0,0.2375863345478349
1,-0.6212855130512811
2,0.34293723167565054
3,0.6360609898890467
4,0.665940054338316
5,-0.4490036674299053
6,-0.40500539087061965
7,0.2539020276575562
8,-0.16459528307206606
9,-0.5724601014782836
10,-0.15662732444382105
11,0.41504531166536923
12,-0.757020649945409
13,0.5986793786845345
14,0.1387482096968583
