noise_level,phi_correlation,interaction_correlation
0.05,0.9964823941748561,0.992712994500014
0.05,0.9969699699847129,0.9912252538203451
0.05,0.9971912009603227,0.9954856559197945
0.05,0.9986303448099645,0.9884498486505423
0.05,0.9970201481469655,0.9969888446775803
0.05,0.9977746195257856,0.998179887866736
0.05,0.9973892264920686,0.9953000752628048
0.05,0.9950938576174274,0.99179456336694
0.05,0.9980332487586808,0.9983149830082542
0.05,0.9987215752344577,0.9975048563899598
0.1,0.9907978341654885,0.9707795493735158
0.1,0.9924755578418072,0.9617263293383346
0.1,0.9877437937020833,0.9708620793661243
0.1,0.9915055153605241,0.9907879304246741
0.1,0.9862442137874348,0.949511557378235
0.1,0.9899381615466966,0.9856489937329314
0.1,0.9886983423102249,0.984806119579613
0.1,0.9926784357423988,0.9917719134686098
0.1,0.9888157546699742,0.9598138173254644
0.1,0.984969912685452,0.9529960974352584
0.2,0.9488422064975497,0.9572449149150647
0.2,0.9547530897439173,0.8908037741276886
0.2,0.9656964067911222,0.9032299423517645
0.2,0.933966974984623,0.8876297289110825
0.2,0.961464789410821,0.9095249141045915
0.2,0.9363625419308222,0.853506168093539
0.2,0.9530588644130573,0.8840216371105021
0.2,0.9660578570854184,0.9122031283267703
0.2,0.9642753329049104,0.8184461730445722
0.2,0.9707243016193359,0.9014134157907134
0.3,0.9194193122520117,0.8739883131319165
0.3,0.9518281173887749,0.8016324649117889
0.3,0.9589405235720418,0.8898132794666831
0.3,0.9408766233590069,0.9352327794708221
0.3,0.9184160829427686,0.8755030018664038
0.3,0.8903699906373601,0.8494756002823627
0.3,0.9491446894146238,0.841325587443213
0.3,0.9110564884385688,0.6073337220249896
0.3,0.9297756023895627,0.8754619772066009
0.3,0.9402880419081391,0.9213853510211982
