noise_level,phi_correlation,interaction_correlation
0.05,0.9978450106667962,0.98676784086059
0.05,0.997000512392937,0.9929429971684042
0.05,0.997884783218442,0.9803739306406888
0.05,0.9974820937705183,0.9968140167000014
0.05,0.9977200940875778,0.9820784683727485
0.05,0.9976437676083392,0.9907224786356056
0.05,0.9973457186162321,0.9934212477335707
0.05,0.9978156052390096,0.9930446704564996
0.05,0.9984872929754438,0.9868535096097727
0.05,0.9977541850097655,0.9930377720406002
0.1,0.9892915387790236,0.965323796859417
0.1,0.9920727377721362,0.954638299407806
0.1,0.9883210430741044,0.9466554828233917
0.1,0.9884990015398949,0.9335534917680104
0.1,0.9898529920169616,0.956761343145295
0.1,0.9846352789148516,0.9653387388854201
0.1,0.9932012759837934,0.9631642028175154
0.1,0.9878455460667066,0.9696211735432381
0.1,0.9817680103784028,0.9402947190813455
0.1,0.9968159188682555,0.9931599797186302
0.2,0.9467368270230369,0.7689980142836692
0.2,0.9755199365227522,0.9404977717568072
0.2,0.9750802348000025,0.7878242347730151
0.2,0.9583251921415972,0.8771449294486618
0.2,0.9714547443611368,0.8102419985399217
0.2,0.934996845668573,0.9355863561818047
0.2,0.9805307323297963,0.8910156204992798
0.2,0.9152896834515835,0.9136025726696217
0.2,0.9473767103922145,0.7377853856962165
0.2,0.9422356249526033,0.8841322781515591
0.3,0.8890687763605069,0.8275050206485876
0.3,0.8736054773123556,0.82651274946845
0.3,0.9220579884854498,0.687176629284605
0.3,0.9514659460492575,0.680219780982626
0.3,0.9027976753776366,0.7662014544637037
0.3,0.8873231497243854,0.9059324175460199
0.3,0.9489266206231803,0.8874269205681516
0.3,0.8673784175494933,0.8830649801226979
0.3,0.7891013646322166,0.8798886607688552
0.3,0.7922489511837489,0.6699824658234711
