Feature,Phi_Value
0,0.23847687364718462
1,-0.6200815822711236
2,0.3323695945617488
3,0.6303640943657354
4,0.6607424763574151
5,-0.4564453852574446
6,-0.4022578004583705
7,0.25185251286949095
8,-0.16006248917457438
9,-0.58105380027346
10,-0.16087339992761826
11,0.41084050809812056
12,-0.7613754921975904
13,0.5965503007033346
14,0.14037468515645452
