k_value,best_accuracy,best_feature_set,best_n_features,full_accuracy,accuracy_improvement
1,0.9281345565749235,"0,1,3,4,5,6",6,0.9273700305810397,0.000764525993883769
2,0.9288990825688074,"0,1,2,3,4,6",6,0.9258409785932722,0.003058103975535187
3,0.9319571865443425,"0,1,2,3,4,5,6",7,0.9319571865443425,0.0
4,0.9311926605504587,"0,1,2,3,4,5,6",7,0.9311926605504587,0.0
5,0.9311926605504587,"0,1,2,3,4,5,6",7,0.9311926605504587,0.0
6,0.9311926605504587,"0,1,2,3,4,5,6",7,0.9311926605504587,0.0
7,0.9311926605504587,"0,1,2,3,4,5,6",7,0.9311926605504587,0.0
