,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,10,0.14148235321044922,0.6865899214759472,0.6866509110314858,0.6852557749485401,0.6835633147823434,0.00030361069988166917,0.0006491341909707369,0.0006761490660559856,0.6866298184590459,0.0027829564604509513
2,2,46,0.5437817573547363,0.6893725699473965,0.6896775177250897,0.6889227719752993,0.6873980330868339,0.0005790997641178074,0.0006339137457036764,0.0007949872175789563,0.6902063181969791,0.003699807572727291
3,3,130,1.6616902351379395,0.6937561942517344,0.6929709537241747,0.6914385911412669,0.68800792864222,0.00021237155259867896,0.00043018177875020757,0.0012877952234149183,0.6939638824033925,0.0033063323198730256
4,4,256,9.902415037155151,0.6940611420294275,0.6941526263627353,0.6920713577799802,0.6895860333917817,0.00048252626053050585,0.00064886552812239,0.0014271995817783983,0.6939533997236382,0.003709677105696377
5,5,382,44.998732805252075,0.6944804452237554,0.6941145078905238,0.6925516505298468,0.689662270336205,0.00026802463720739726,0.0006825655038682181,0.0012280065643081,0.6947586601229332,0.003013215734143762
6,6,466,92.67951703071594,0.6946329191126019,0.694518563695967,0.6928489746130976,0.6892810856140886,0.00022486667993826647,0.00048119947665042987,0.001190273328430197,0.6942230904845857,0.0033850809646766016
7,7,502,106.07852506637573,0.6946329191126019,0.6943737135015629,0.6925211557520775,0.6901349393916292,0.0003579078933995892,0.0008610388292137258,0.0008722386054715862,0.6955620145804546,0.0029040536532397815
8,8,511,108.78608965873718,0.6946329191126019,0.6942059922238316,0.6932682778074255,0.6904246397804374,0.00017284110770380382,0.00043953755600820285,0.0008384677645722105,0.6946576452089388,0.003355449466083561
9,9,512,108.47442364692688,0.6946329191126019,0.6946939086681405,0.6929480826408477,0.6897766257528398,0.00016279756426062106,0.0007913233248293007,0.0008856620099997108,0.6947100586077096,0.0036242303475952048
