k_value,best_accuracy,best_feature_set,best_n_features,full_accuracy,accuracy_improvement
1,0.6573911717618358,"1,2,3,4,5,7,8",7,0.5919417549744607,0.06544941678737515
2,0.6804147289776625,"0,1,2,3,5,7,8",7,0.6621940992605017,0.018220629717160874
3,0.6856369596706564,"0,1,2,3,4,6,7,8",8,0.6806434398109323,0.0049935198597240715
4,0.6879621864755661,"0,1,2,4,6,7,8",7,0.6858656705039262,0.002096515971639845
5,0.6895631623084547,"0,1,2,3,4,5,7,8",8,0.6890676221697034,0.0004955401387513048
6,0.6902492948082641,"0,1,2,3,4,5,6,7,8",9,0.6902492948082641,0.0
7,0.6902874132804757,"0,1,2,3,4,5,6,7,8",9,0.6902874132804757,0.0
8,0.6901730578638409,"0,1,2,3,4,5,6,7,8",9,0.6901730578638409,0.0
9,0.6905923610581688,"0,1,2,3,4,5,6,7,8",9,0.6905923610581688,0.0
