k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
2,"[0, 1, 3, 4, 5, 6]",6,1,"0,1,3,4,5,6",0.926605504587156,22
2,"[0, 2, 3, 4, 5, 6]",6,1,"0,2,3,4,5,6",0.926605504587156,22
2,"[1, 2, 3, 4, 5, 6]",6,1,"1,2,3,4,5,6",0.9258409785932722,22
2,"[0, 1, 2, 3, 4, 5, 6]",7,0,"0,1,2,3,4,5,6",0.9258409785932722,29
2,"[0, 1, 2, 4, 5, 6]",6,1,"0,1,2,4,5,6",0.9258409785932722,22
2,"[0, 1, 2, 3, 5, 6]",6,1,"0,1,2,3,5,6",0.9258409785932722,22
2,"[0, 1, 2, 3, 4, 6]",6,1,"0,1,2,3,4,6",0.9258409785932722,22
2,"[0, 1, 2, 3, 4, 5]",6,1,"0,1,2,3,4,5",0.9258409785932722,22
