k_value,best_accuracy,best_feature_set,best_n_features,full_accuracy,accuracy_improvement
1,0.926605504587156,"0,1,3,4,5,6",6,0.9258409785932722,0.000764525993883769
2,0.926605504587156,"0,1,3,4,5,6",6,0.9258409785932722,0.000764525993883769
3,0.926605504587156,"0,1,3,4,5,6",6,0.9258409785932722,0.000764525993883769
4,0.926605504587156,"0,1,3,4,5,6",6,0.9258409785932722,0.000764525993883769
5,0.926605504587156,"0,1,3,4,5,6",6,0.9258409785932722,0.000764525993883769
6,0.926605504587156,"0,1,3,4,5,6",6,0.9258409785932722,0.000764525993883769
7,0.9258409785932722,"0,1,2,3,4,5,6",7,0.9258409785932722,0.0
