k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
3,"[0, 1, 2, 3]",4,0,"0,1,2,3",0.7280701754385965,15
3,"[0, 2, 3]",3,1,"0,2,3",0.7280701754385965,8
3,"[0, 1, 3]",3,1,"0,1,3",0.7280701754385965,8
3,"[1, 2, 3]",3,1,"1,2,3",0.6871345029239766,8
3,"[0, 1, 2]",3,1,"0,1,2",0.6842105263157895,8
