Feature,Phi_Value
0,0.18343349422033922
1,-0.5295800563911833
2,0.46225448012289266
3,0.6595397716263195
4,0.7284574339273154
5,-0.4966717327871875
6,-0.4411674778475426
7,0.233471977112163
8,-0.11692856386726251
9,-0.41599768708241713
10,-0.10958954397261271
11,0.47150554415327905
12,-0.7769741172592294
13,0.6760272906850028
14,0.10463827183101126
