Feature,Phi_Value
0,0.23659876500628937
1,-0.6229212892005884
2,0.3425208544752647
3,0.6351876316120509
4,0.665884984842458
5,-0.4496904047288159
6,-0.4058024999131516
7,0.2536755744750302
8,-0.16513369675236353
9,-0.5717501124040962
10,-0.15706413557351534
11,0.4137223462430989
12,-0.7565491762689915
13,0.5981573365426937
14,0.13889301327415834
