name,value
X1,-2.9278233445948665
X2,-0.5843339185123358
X3,2.4141129281385583
X4,9.322265393623043
X5,2.4995901071345674
X6,6.711967661684527
X7,5.522716346572555
X8,-1.0117980216928277
X9,8.81605296768795
X10,2.5276907985578534
X11,-10.818049117009298
X12,-6.53047802392354
X13,-8.626582127381162
X14,6.090285571980774
X15,9.595570714088561
"X1,X2",38.745955927685245
"X1,X3",-5.036342298222009
"X1,X4",-1.602465218221804
"X1,X5",-13.088520206197485
"X1,X6",1.3916818370507404
"X1,X7",-4.325476384948967
"X1,X8",-0.22748277150162358
"X1,X9",-4.879963765348339
"X1,X10",-4.468329250550156
"X1,X11",5.023561091834605
"X1,X12",-6.92495479567047
"X1,X13",-13.491613678769237
"X1,X14",9.919249282218923
"X1,X15",6.786355132911154
"X2,X3",-7.067132460272978
"X2,X4",-2.7600290139736643
"X2,X5",-6.515040758376249
"X2,X6",-0.12493803405895276
"X2,X7",-12.962543943933547
"X2,X8",-0.5693440515035516
"X2,X9",11.769444052394075
"X2,X10",-18.254658327862103
"X2,X11",-3.0512844407175423
"X2,X12",5.1730512999203615
"X2,X13",-1.9771802104464746
"X2,X14",-12.477045413612018
"X2,X15",-4.07941887070421
"X3,X4",36.493782599773844
"X3,X5",-1.570322667159462
"X3,X6",9.192436109487604
"X3,X7",-9.85916446166402
"X3,X8",1.3858334209006293
"X3,X9",-5.606885612792483
"X3,X10",5.08639969155676
"X3,X11",-6.971428618943726
"X3,X12",-0.44833317705765496
"X3,X13",-5.200043638274309
"X3,X14",-6.668552740829574
"X3,X15",-0.34657672760140884
"X4,X5",-7.614131420302097
"X4,X6",-5.163720858965449
"X4,X7",2.8700897317924996
"X4,X8",-7.847040137286716
"X4,X9",0.8992115141446139
"X4,X10",-0.8325906200388897
"X4,X11",-4.586168471635356
"X4,X12",3.2396424412391305
"X4,X13",-1.0400986416712088
"X4,X14",-16.30450959255227
"X4,X15",-2.5397274709390265
"X5,X6",50.76272665486839
"X5,X7",-5.889631369635738
"X5,X8",11.511390899741787
"X5,X9",15.153231615652288
"X5,X10",8.240558587928284
"X5,X11",-14.484251946275313
"X5,X12",-9.137705941428674
"X5,X13",-9.089750367709755
"X5,X14",-8.556904388075244
"X5,X15",4.328732022565562
"X6,X7",-0.4552831335902891
"X6,X8",-11.72476246292576
"X6,X9",-16.083156363144788
"X6,X10",8.865529486000588
"X6,X11",-6.2477149782381245
"X6,X12",-2.497077691509436
"X6,X13",-5.638257189356696
"X6,X14",0.07752542781605648
"X6,X15",-1.3189725220113913
"X7,X8",34.36991114091351
