noise_level,phi_correlation,order2_correlation,order3_correlation
0.05,0.9988939837758771,0.9984293453365184,0.9893671097046314
0.05,0.9998730124219464,0.9984369874731117,0.9983867075324946
0.05,0.9999921471873494,0.9996137816575569,0.998481188374479
0.05,0.9999736808964202,0.9985134812082674,0.9956619652144273
0.05,0.9993757252165328,0.996479790142369,0.9778748664991882
0.05,0.9998759644706201,0.9988822322166231,0.9990406763067695
0.05,0.9997675618019137,0.9940813007448897,0.9995360157181902
0.05,0.9996306633520223,0.9966220986134527,0.9964014770470211
0.05,0.999859466023625,0.9943428792222797,0.9953733512174148
0.05,0.9998564093003052,0.9980633535725671,0.9901752883685951
0.1,0.9998994645714472,0.9956528986619688,0.9814492698750801
0.1,0.998860643172735,0.9975566966682942,0.9919762055218657
0.1,0.9999890407120255,0.9768006143604387,0.9869633958622018
0.1,0.9997399956799683,0.9968850493468125,0.9944565208385272
0.1,0.9979359882231358,0.9819195398318228,0.9927472374033512
0.1,0.9990873297418622,0.9829821651226147,0.9825205413948173
0.1,0.9996421674416989,0.9919727330787277,0.9966587641175322
0.1,0.9994036903558828,0.9934559014041199,0.9956307250074722
0.1,0.9999119390388985,0.9902900065948672,0.997702898044401
0.1,0.9992629213246275,0.9954679729201014,0.9986562842514608
0.2,0.9977763266382093,0.8543879380016064,0.9325896081871299
0.2,0.9983787575351539,0.9872949712751664,0.9909993333548601
0.2,0.9995744505057756,0.9484291155030005,0.9341118708871545
0.2,0.9994556894827114,0.9011539704370313,0.9788487243754308
0.2,0.9921546630482272,0.9641415668689829,0.9631616905027368
0.2,0.9970990957707441,0.9480174373671992,0.9884852099617939
0.2,0.9973752791309682,0.9799471845852648,0.9914689961345239
0.2,0.9968060101391963,0.9936753858791408,0.9929074501497919
0.2,0.9964981649528718,0.9409140674186117,0.9238025876144476
0.2,0.9991948574077607,0.9488727316378069,0.8021329175441367
0.3,0.996571561705354,0.7818569453502261,0.9672063580810244
0.3,0.9954533634128309,0.5997164690564527,0.6035749599876957
0.3,0.9985609420176855,0.8489634127362845,0.9387493929667339
0.3,0.9989156490977629,0.8827322397213905,0.5923094147040406
0.3,0.9995603488503423,0.850914362962029,0.8997166994433479
0.3,0.9903457140860975,0.954559407658925,0.9268239370439945
0.3,0.9992510323451382,0.9297113339919948,0.7782110499471331
0.3,0.9995230910573419,0.9617655027344595,0.9268488780657146
0.3,0.9989320025636919,0.8170434055600514,0.9769161854578059
0.3,0.9994098635816618,0.9772554619070364,0.9296505936926166
