,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,10,0.02786564826965332,0.6866280399481589,0.6867119005870246,0.6861706182816192,0.6857741861706182,0.6833803461157277
2,2,46,0.12113118171691895,0.689525043836243,0.6899824655027829,0.6901273156971869,0.6890447510863764,0.6871998170313334
3,3,130,0.45661425590515137,0.6937561942517344,0.6936113440573303,0.6933140199740795,0.6911183959746894,0.6875047648090264
4,4,256,1.4695446491241455,0.6943660898071206,0.6939544103072348,0.6942669817793703,0.692605016390943,0.6888160402531066
5,5,382,4.152822494506836,0.6948235114736602,0.6944651978348708,0.6941983685293893,0.6926812533353662,0.6879774338644508
6,6,466,8.011766910552979,0.6948616299458718,0.694914995806968,0.69505222230693,0.6924906609743082,0.6892810856140885
7,7,502,11.1971116065979,0.69505222230693,0.6950903407791417,0.6947625219181215,0.6927727376686743,0.6898681100861477
8,8,511,13.030400514602661,0.69505222230693,0.6950903407791417,0.6946710375848136,0.6928489746130975,0.6904322634748798
9,9,512,13.252226114273071,0.69505222230693,0.6952428146679882,0.6946176717237174,0.6936037203628878,0.6899824655027826
