k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
4,"[1, 2, 4, 5, 6, 7]",6,2,"1,2,4,5,6,7",0.8033333333333333,57
4,"[0, 1, 3, 4, 5, 6]",6,2,"0,1,3,4,5,6",0.8033333333333333,57
4,"[0, 1, 3, 4, 5, 7]",6,2,"0,1,3,4,5,7",0.8,57
4,"[0, 1, 3, 4, 5, 6, 7]",7,1,"0,1,3,4,5,6,7",0.8,99
4,"[0, 1, 3, 5, 6, 7]",6,2,"0,1,3,5,6,7",0.7966666666666666,57
4,"[0, 1, 2, 3, 5, 6]",6,2,"0,1,2,3,5,6",0.7966666666666666,57
4,"[1, 2, 3, 4, 5, 6, 7]",7,1,"1,2,3,4,5,6,7",0.7933333333333333,99
4,"[1, 2, 3, 4, 5, 6]",6,2,"1,2,3,4,5,6",0.79,57
4,"[1, 2, 3, 4, 6, 7]",6,2,"1,2,3,4,6,7",0.79,57
4,"[0, 1, 2, 3, 4, 7]",6,2,"0,1,2,3,4,7",0.79,57
4,"[1, 3, 4, 5, 6, 7]",6,2,"1,3,4,5,6,7",0.7866666666666666,57
4,"[0, 1, 2, 4, 5, 7]",6,2,"0,1,2,4,5,7",0.7866666666666666,57
4,"[0, 1, 2, 4, 5, 6]",6,2,"0,1,2,4,5,6",0.7866666666666666,57
4,"[0, 1, 2, 3, 4, 5, 6]",7,1,"0,1,2,3,4,5,6",0.7866666666666666,99
4,"[0, 1, 4, 5, 6, 7]",6,2,"0,1,4,5,6,7",0.7833333333333333,57
4,"[1, 2, 3, 5, 6, 7]",6,2,"1,2,3,5,6,7",0.7833333333333333,57
4,"[1, 2, 3, 4, 5, 7]",6,2,"1,2,3,4,5,7",0.7833333333333333,57
4,"[0, 1, 2, 4, 5, 6, 7]",7,1,"0,1,2,4,5,6,7",0.78,99
4,"[0, 1, 2, 5, 6, 7]",6,2,"0,1,2,5,6,7",0.78,57
4,"[0, 1, 2, 3, 5, 6, 7]",7,1,"0,1,2,3,5,6,7",0.7766666666666666,99
4,"[0, 1, 2, 3, 5, 7]",6,2,"0,1,2,3,5,7",0.7766666666666666,57
4,"[0, 1, 2, 3, 4, 5]",6,2,"0,1,2,3,4,5",0.7733333333333333,57
4,"[0, 1, 2, 3, 4, 5, 6, 7]",8,0,"0,1,2,3,4,5,6,7",0.7733333333333333,163
4,"[0, 1, 3, 4, 6, 7]",6,2,"0,1,3,4,6,7",0.7733333333333333,57
4,"[0, 1, 2, 3, 6, 7]",6,2,"0,1,2,3,6,7",0.7733333333333333,57
4,"[0, 1, 2, 3, 4, 5, 7]",7,1,"0,1,2,3,4,5,7",0.7733333333333333,99
4,"[0, 1, 2, 3, 4, 6, 7]",7,1,"0,1,2,3,4,6,7",0.77,99
4,"[0, 1, 2, 3, 4, 6]",6,2,"0,1,2,3,4,6",0.77,57
4,"[0, 1, 2, 4, 6, 7]",6,2,"0,1,2,4,6,7",0.76,57
4,"[0, 2, 3, 4, 5, 7]",6,2,"0,2,3,4,5,7",0.75,57
4,"[0, 2, 3, 4, 5, 6, 7]",7,1,"0,2,3,4,5,6,7",0.7366666666666667,99
4,"[2, 3, 4, 5, 6, 7]",6,2,"2,3,4,5,6,7",0.7333333333333333,57
4,"[0, 3, 4, 5, 6, 7]",6,2,"0,3,4,5,6,7",0.7233333333333334,57
4,"[0, 2, 4, 5, 6, 7]",6,2,"0,2,4,5,6,7",0.7233333333333334,57
4,"[0, 2, 3, 4, 5, 6]",6,2,"0,2,3,4,5,6",0.71,57
4,"[0, 2, 3, 5, 6, 7]",6,2,"0,2,3,5,6,7",0.6966666666666667,57
4,"[0, 2, 3, 4, 6, 7]",6,2,"0,2,3,4,6,7",0.6833333333333333,57
