k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
1,"[1, 2, 3]",3,1,"1,2,3",0.754863813229572,4
1,"[2, 3]",2,2,"2,3",0.754863813229572,3
1,"[1, 3]",2,2,"1,3",0.7509727626459144,3
1,"[0, 1, 3]",3,1,"0,1,3",0.7198443579766537,4
1,"[0, 1, 2, 3]",4,0,"0,1,2,3",0.6964980544747081,5
1,"[0, 2, 3]",3,1,"0,2,3",0.6770428015564203,4
1,"[0, 3]",2,2,"0,3",0.6614785992217899,3
1,"[0, 1]",2,2,"0,1",0.5836575875486382,3
1,"[0, 1, 2]",3,1,"0,1,2",0.5252918287937743,4
1,"[0, 2]",2,2,"0,2",0.5136186770428015,3
1,"[1, 2]",2,2,"1,2",0.3968871595330739,3
