name,value
X1,-1.4764993489831864
X2,1.0513814655336862
X3,0.05766858560584509
X4,1.9063562221246388
X5,-1.7728842927166624
X6,3.6164528778989142
X7,1.836019105802306
X8,2.6377396901004113
X9,2.166921683289149
X10,1.6003608034859944
X11,-3.295454992185048
X12,-1.6687861763436456
X13,-0.7417921094441648
X14,1.8363027537415682
X15,2.1655140582571226
"X1,X2",13.28132946761858
"X1,X3",-0.9837240256743608
"X1,X4",0.7144549453637259
"X1,X5",-1.762666782499039
"X1,X6",-1.7860351556600378
"X1,X7",-0.9243195977201731
"X1,X8",0.6354703788281868
"X1,X9",-2.0564417333536027
"X1,X10",-0.39941065056846925
"X1,X11",-0.05687246195971107
"X1,X12",-1.087096867669188
"X1,X13",-1.741078558291418
"X1,X14",-0.5238069540357648
"X1,X15",0.09998584731998159
"X2,X3",-3.7769920022856027
"X2,X4",1.8842401929581698
"X2,X5",2.029362599370065
"X2,X6",-0.10570592283673877
"X2,X7",-0.07584796670988618
"X2,X8",0.5877400707206484
"X2,X9",3.0078004525158724
"X2,X10",-3.9124295678450003
"X2,X11",1.571541231801611
"X2,X12",2.6728936530768723
"X2,X13",-1.5266093296178478
"X2,X14",-5.679009772304507
"X2,X15",-1.1987612038116702
"X3,X4",13.452804306499587
"X3,X5",-2.550150596638387
"X3,X6",2.927732266615934
"X3,X7",-3.544341045658596
"X3,X8",0.02840347792353075
"X3,X9",0.483557051047962
"X3,X10",2.6550719415896227
"X3,X11",-0.8924084797382676
"X3,X12",0.7442319780480271
"X3,X13",-0.6896794976513014
"X3,X14",-4.46647036653763
"X3,X15",-0.4211562489090965
"X4,X5",-2.4139441343512633
"X4,X6",-1.8220036045171475
"X4,X7",0.6383680106370071
"X4,X8",-1.2260183309761583
"X4,X9",2.9768544455187573
"X4,X10",1.1521023728452149
"X4,X11",-1.8098283947487317
"X4,X12",1.7794419344718149
"X4,X13",-0.4854677986610668
"X4,X14",-3.129139062575834
"X4,X15",-0.02034880871987582
"X5,X6",16.776985724195065
"X5,X7",-2.385964111938867
"X5,X8",-0.7744867967717007
"X5,X9",4.4363111940154925
"X5,X10",1.9190468860521173
"X5,X11",-2.622423593494628
"X5,X12",-3.832970942478214
"X5,X13",-1.6434976826581038
"X5,X14",-3.2258970709999706
"X5,X15",0.07439893367438877
"X6,X7",-2.1670880294870263
"X6,X8",-4.7925710910830635
"X6,X9",-5.073671288937108
"X6,X10",0.3226697783101529
"X6,X11",-2.4935101829826665
"X6,X12",-0.6957894435569562
"X6,X13",-3.748336166975755
"X6,X14",-3.4969839644854157
"X6,X15",-0.9714277033786083
"X7,X8",13.176894650391617
"X7,X9",-1.7100931055501918
"X7,X10",1.7913883935362391
"X7,X11",2.688668770962936
"X7,X12",0.6935128919843795
"X7,X13",-1.5522801638586508
"X7,X14",-0.5861527986425685
"X7,X15",-1.556731219805286
"X8,X9",-2.0888416106140713
"X8,X10",-3.1698875885495714
"X8,X11",-1.022654735408287
"X8,X12",-0.9993884925837277
"X8,X13",-1.9192098220794838
"X8,X14",1.2254260232976386
"X8,X15",-3.042625255469591
"X9,X10",8.059188103323194
"X9,X11",-0.5250005714272128
"X9,X12",-4.3548112701187325
"X9,X13",1.5157366370353156
"X9,X14",-6.20985533687708
"X9,X15",3.9302129707014983
"X10,X11",-0.7869819838884321
"X10,X12",-0.12517516658605127
"X10,X13",-4.993630962812919
"X10,X14",-2.2920683007850164
"X10,X15",-0.8156726414874305
"X11,X12",18.209295227432797
"X11,X13",1.9569860701423167
"X11,X14",-2.357726431332121
"X11,X15",-4.822412225817791
"X12,X13",-4.857844014323664
"X12,X14",-4.476858367062842
"X12,X15",-2.9789446408000155
"X13,X14",18.793872632475576
"X13,X15",1.1849433423616427
"X14,X15",2.253570100412773
"X1,X2,X3",0.84631825208539
"X1,X2,X4",2.5683988799709248
"X1,X2,X5",-0.5005602339813968
"X1,X2,X6",-4.840758914584333
"X1,X2,X7",2.7338006411839446
"X1,X2,X8",-1.0191345086892492
"X1,X2,X9",-1.449136082803927
"X1,X2,X10",-0.08443320059421756
"X1,X2,X11",7.5843584534274155
"X1,X2,X12",1.8749786514319484
"X1,X2,X13",-1.2523357886425748
"X1,X2,X14",-1.4220975774112712
"X1,X2,X15",-0.6180619023964731
"X1,X3,X4",-0.9976716510929756
"X1,X3,X5",2.910993554015493
"X1,X3,X6",3.3812384455108657
"X1,X3,X7",1.5584723723268292
"X1,X3,X8",-2.9138664167781725
"X1,X3,X9",-0.6477996575930979
"X1,X3,X10",3.1204327929837365
"X1,X3,X11",-0.6885281856205617
"X1,X3,X12",1.3283305113976893
"X1,X3,X13",-0.6246251942941367
"X1,X3,X14",-1.1023067760140195
"X1,X3,X15",-1.6220119745952486
"X1,X4,X5",0.43247176846587276
"X1,X4,X6",-0.7171149344881338
"X1,X4,X7",3.065409431844695
"X1,X4,X8",-2.071384284301991
"X1,X4,X9",-2.38528853283332
"X1,X4,X10",0.6809092970985161
"X1,X4,X11",-0.477941514868415
"X1,X4,X12",-1.4508313666188237
"X1,X4,X13",2.2097925765303996
"X1,X4,X14",-1.0892101257813747
"X1,X4,X15",1.2253764056520515
"X1,X5,X6",-0.44885396982081044
"X1,X5,X7",0.6577176710487875
"X1,X5,X8",0.7806275924499588
"X1,X5,X9",-0.12363993549438948
"X1,X5,X10",2.0258558337339974
"X1,X5,X11",-0.34785928810134825
"X1,X5,X12",-0.021050951250342342
"X1,X5,X13",4.739137892881704
"X1,X5,X14",-2.5253343238093278
"X1,X5,X15",1.6773273945572662
