noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation
0.05,0.9962247751339766,0.9860586720926667,0.9899656307478807,0.9925307910849019,0.9945286018455237,0.994492817742296,0.9881054176863462
0.05,0.9957275836235108,0.9894135124152355,0.987737525829688,0.9910187417148848,0.9919541295706672,0.9936219340316247,0.9824459616633632
0.05,0.999684771655294,0.9967705448673698,0.9938965801890647,0.9915417642130361,0.9931495937226054,0.9954405525139521,0.9936272387724386
0.05,0.9993909065318395,0.995174277659479,0.9923762031718608,0.9940372033371083,0.9953808648405824,0.9962422427316258,0.9916871302206611
0.05,0.9996583684352692,0.991971569475059,0.9905705972396732,0.9930168513978336,0.9939364374048884,0.9969081316237725,0.9962176346776175
0.05,0.9999061452168088,0.9973369595641826,0.9960657845436416,0.9955444848910603,0.9961754251537359,0.9967287669850691,0.9960414061755422
0.05,0.9987230740222771,0.9958023790700697,0.9939950670718546,0.994843246400991,0.9955020852866526,0.9964525603164676,0.9923968022675227
0.05,0.9996099098122667,0.9962965305864382,0.9949647805312632,0.9936046511889626,0.9948776522075299,0.9970558901973826,0.9953393834215362
0.05,0.9993816116860487,0.9927785938865273,0.9923725610731556,0.994074274068683,0.9942562375406777,0.996161613859608,0.9933153102207306
0.05,0.9987490781962438,0.9927542149374442,0.9917140627309259,0.9926455280487437,0.9941122772301805,0.9958010078681792,0.9936307210343152
0.1,0.9972957072159027,0.986242059350923,0.9860111183261511,0.9824499753211872,0.981660693718171,0.987468611877379,0.9798479816859755
0.1,0.9976059630528689,0.9729287272509385,0.9801546763437105,0.9758212436589437,0.9820285401206976,0.9876867485676138,0.9751201086772585
0.1,0.9952778713877604,0.9668212607716945,0.9706660567549156,0.9726358406839706,0.9798959855718904,0.987410950766414,0.9767428869633119
0.1,0.9957254996097981,0.9842266396441013,0.9782450688520216,0.9715852093220086,0.9769600758887514,0.9866852390269206,0.9797068606873252
0.1,0.9831202639347695,0.9389751301300184,0.9646811854832762,0.9744516306445649,0.975561132861744,0.9832126863829787,0.9636025481002977
0.1,0.9937057881466491,0.959281367849649,0.9697446779896398,0.9705671871134519,0.9699758887081943,0.9843817409643008,0.9756785573271398
0.1,0.9914281572913121,0.9603218123957612,0.9656441992393421,0.9704626941119752,0.9731406192419497,0.9825722886311067,0.9726238784375829
0.1,0.985187951279427,0.9433177405896875,0.9723265093435209,0.9828638806161908,0.985311517559906,0.9910256481615987,0.9839935393542463
0.1,0.9970014974713735,0.9761370374016739,0.9759945672434094,0.9785967589602422,0.9772036163000666,0.9878004639316901,0.9741195294100872
0.1,0.9856523322265638,0.9383286763917976,0.9704021132841069,0.9716801475340027,0.9721479009601268,0.9842385426119078,0.9724495243291079
0.2,0.9857217401141865,0.9169288626403678,0.9139417085990551,0.9181596888756726,0.9449016111057325,0.9614814929512756,0.9528841556133707
0.2,0.9859250914345459,0.9053039666280319,0.925907502717459,0.9330950287253948,0.9362988526378,0.9607962305199708,0.9252457898052033
0.2,0.9597251233171943,0.8370537635955206,0.8913299290316271,0.9233119594643249,0.9444305695656755,0.964799203420703,0.9116964619229773
0.2,0.9672814062527306,0.8903171496737776,0.8933351370980394,0.9201560673321613,0.9384177662925486,0.9555033635552594,0.9154640146415673
0.2,0.9586342638682077,0.8790356710955183,0.8976889329166252,0.9038382623623429,0.9396043593735687,0.9614731225693055,0.9368006660552551
0.2,0.9765656833261829,0.915836937145907,0.8952694223743352,0.936762982275573,0.9484748216114186,0.9574415620710841,0.9322206452190817
0.2,0.9654950655644017,0.7946832699603351,0.8452909245739375,0.9070924292223003,0.9317580689441519,0.9436684304016659,0.9007473333083065
0.2,0.9735873893579946,0.8890130611430036,0.9124454956301601,0.9127235393344711,0.9486275566874287,0.9536744727128538,0.9074442614046758
0.2,0.9667594918277446,0.8143634981155549,0.8879339831877977,0.9431893195869713,0.93887782982174,0.9654515606732564,0.9052641004520114
0.2,0.9538158167665421,0.7879066315767534,0.9019414993115054,0.9325021253337661,0.9424730966897414,0.9611658319905658,0.9453828268552431
0.3,0.9116252020119451,0.7165337919698617,0.8537077290294532,0.857837809378241,0.8543364678763451,0.9184644541968147,0.8504050310655817
0.3,0.9579880995451547,0.7743371087432998,0.7837369924303916,0.8687243683611139,0.8912037724194443,0.8973300169462219,0.8114639382163898
0.3,0.9561802508738811,0.7000406768765276,0.8237559664402528,0.8791085585510382,0.8949813911145383,0.9105720434232102,0.826099169046586
0.3,0.9262807297806205,0.7512843204473649,0.813497017345889,0.876846816032492,0.8665278679555327,0.9098324264086424,0.8780512900830042
0.3,0.9793567614749936,0.7756580564879265,0.8374352594503852,0.8712990592860718,0.8770979232360969,0.9195643114928502,0.8378819461052441
0.3,0.9334640047532036,0.8020721767022263,0.8465589521336425,0.8863520841539693,0.8785559544602806,0.9207037297118497,0.7989813211401559
0.3,0.9435885338782982,0.7486341996230825,0.8462300836083754,0.8658356968391919,0.8868304128474996,0.8979789218232805,0.8839122250640674
0.3,0.9186877968370463,0.6839673780525788,0.8179910077128162,0.8747437774498832,0.8616624375719278,0.9106045821043021,0.8484567920093087
0.3,0.9415773529704459,0.8075555425737786,0.8313397289623603,0.8706073282846343,0.8849497851115061,0.9227548947629622,0.8054185468033842
0.3,0.9508397769004124,0.7331869171246715,0.802923574728816,0.8361393436392082,0.8486160059384893,0.9096873039778921,0.8899777984701361
