Feature,Phi_Value
0,0.48267536555549023
1,0.22932863779139037
2,-0.39708580292235796
3,-0.15582530634329284
4,0.2913252108712312
5,0.13561872646344708
6,-0.037246980006893235
7,1.3721648521452674
8,0.43309821688100814
