noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation
0.05,0.9987454360501994,0.9950886089302626,0.9921256619441807,0.9944757661972824
0.05,0.9992403179353274,0.9945694140247822,0.9915341690135792,0.9952308882564735
0.05,0.9987491626216211,0.9900768326031002,0.9905690242001857,0.9945074646975031
0.05,0.9974852492789117,0.9885578569818378,0.9800707464239604,0.99053391112282
0.05,0.99838338710374,0.9964355908546578,0.993398522707533,0.9949736409952882
0.05,0.9994747751054801,0.9943851106274328,0.9941131196253061,0.9962298709053755
0.05,0.9986821415682378,0.9953506034982746,0.9909834351404433,0.9945335259789314
0.05,0.9996003563222954,0.995290647995983,0.99430244287754,0.9964896458849326
0.05,0.9996584707626285,0.9973138236495113,0.994406768195472,0.9965715220892134
0.05,0.9996571234579734,0.9969388408666289,0.9941879346834989,0.9960651976138662
0.1,0.9923111384641906,0.9497245159971246,0.9536716617556433,0.9785223020158264
0.1,0.996367181901633,0.9802691180875296,0.9737437168695335,0.9823841648293444
0.1,0.9945625945702353,0.9702709174109825,0.9453395614688819,0.9688225806956277
0.1,0.9899489525309659,0.9533987447045674,0.9521547271830559,0.9778564625896202
0.1,0.9979496877608659,0.9889392696806275,0.9804669249434372,0.9844391411181961
0.1,0.9925467010210012,0.9652233352758246,0.9724688265079704,0.9798166523097647
0.1,0.9979809458732581,0.9925942953205834,0.9777213502683219,0.9815048370359738
0.1,0.9911611379598175,0.9770350634241272,0.9627679639748105,0.9720331675891755
0.1,0.9911389590315091,0.96532231496942,0.9564100108353542,0.9766590811223097
0.1,0.9882583931234163,0.9404123427232545,0.9494785419701862,0.9744993722409063
0.2,0.9810180366373911,0.9097158388494077,0.9047792774861607,0.9386559834240915
0.2,0.9931277236735107,0.9127772362551263,0.9409883659734213,0.946283669082506
0.2,0.9805099624392758,0.8912508447648682,0.9008457727605987,0.9302671018325852
0.2,0.9751731540607482,0.936511927694451,0.9314027762947857,0.9562846107509948
0.2,0.9661077681771457,0.8803997682807788,0.9044367905587389,0.9284856850096923
0.2,0.9856795637749796,0.9596377191907374,0.942537336299727,0.9515275258309748
0.2,0.9849371876855763,0.8934627055817819,0.9137543168738417,0.9396751367874664
0.2,0.9847290050237335,0.9126614282865919,0.9061843850143199,0.9323649937231747
0.2,0.9743532431205432,0.8975479242852507,0.9185729594925864,0.9488188277836045
0.2,0.9874523278633969,0.8994749527439414,0.9052518004248593,0.941500561794205
0.3,0.9440191191711848,0.7144121536767692,0.8298852374936468,0.8714669033197368
0.3,0.9506144751162374,0.75501901372551,0.8061981904592994,0.8387118814765862
0.3,0.9701628753262771,0.8738861204699168,0.848783319150166,0.8798314728151542
0.3,0.9645813805576003,0.8385275462049694,0.8663958264413093,0.8630152847997361
0.3,0.9453944286200225,0.7359879932963224,0.812046712899354,0.8440674181198687
0.3,0.9245362768282674,0.6155376721764096,0.8329703887140216,0.8548994960544963
0.3,0.9528332407712508,0.8001188175418962,0.8584128374269542,0.8680803800314415
0.3,0.9522756695783473,0.7175661919876385,0.8221816823786245,0.8572831271111178
0.3,0.9673166607128346,0.7463955015276,0.7923026310003839,0.8299241758234011
0.3,0.989579281687007,0.7789062818702295,0.8947257216322724,0.8991901656385572
