Index,Interaction_Value
0,-0.005207918302495042
1,0.17842034148184666
2,0.36896632865567236
3,0.14247255726195637
4,0.16165499261369926
5,-0.13928459653835504
6,0.4068932030303296
7,0.07098958803133881
8,-0.2010229655333994
9,0.14243291546743472
10,0.4131753003433536
11,-0.1725200168401906
12,0.11988071176871545
13,0.07889016770660348
14,0.1061833802395466
15,0.3193746737213583
16,0.24087074090749608
17,-0.2630404263072208
18,-0.33557551796470114
19,0.4860588083359031
20,-0.6149472619486799
21,0.2057257049652417
22,0.011455380516562426
23,0.4183511112956773
24,0.3309906795321737
25,-0.21125640027171266
26,0.37275653682593035
27,0.6410574282107566
28,0.3996437493670253
29,0.6603158102014202
30,0.3346688046968644
31,0.05413806291670481
32,0.10020306999426536
33,-0.42080224352081974
34,0.6119935630270507
35,0.6602637959852002
36,0.555116412670057
37,0.1938795698233226
38,-0.030893397410082978
39,0.27616881523867637
40,-0.1967155902581194
41,-0.3728441149053603
42,-0.4895685218690531
43,-0.7960294511617674
44,0.07051980115632683
45,0.48850222448932623
46,0.5785209029667376
47,0.19957002166034202
48,0.365270603827891
49,-0.5314992501355992
50,0.02357534483786728
51,0.40463210331823074
52,-0.11989439859989688
53,0.6283234162743969
54,-0.217462796511242
55,-0.45711963041990006
56,-0.5845368552808716
57,-0.24540309972187446
58,-0.08516963572943294
59,0.4494462564490022
60,0.16623249882348887
61,0.21984459205337997
62,-0.19819173997880662
63,0.7030160414316661
64,0.32564315735985266
65,0.07083975811424532
66,0.4463998338448202
67,0.28201645158355515
68,0.03420479181778709
69,0.018495866875931154
70,-0.06933007755578682
71,-0.03363945004568414
72,-0.2487331402730082
73,-0.39154399115505845
74,0.23949365945477585
75,-0.39248677363085016
76,-0.4214337471614481
77,-0.19691347032007928
78,-0.0061766794738948305
79,-0.30657158471201285
80,0.09326304709473437
81,-0.9158547003170959
82,-0.533870272707403
83,-0.48749584863184725
84,-0.11828410118698364
85,-0.06222194949496356
86,0.701946728176881
87,-0.16797771145584978
88,0.2195810645628859
89,0.4566660530941171
90,-0.004811354414220814
91,-0.16912009854073104
92,-0.3290801227426938
93,0.2275129664026848
94,0.25333987885611237
95,-0.15584158360115985
96,-0.6521596372172891
97,-0.2849403316083941
98,-0.5210831868674055
99,0.20448570978639627
100,0.24185705901703652
101,-0.11004899194303823
102,-0.12554273132490318
103,0.350729775382844
104,-0.3306020771709322
105,0.1821925242176138
106,0.44918330302971254
107,-0.7379537710294068
108,0.30420048171640945
109,0.13111015334572126
110,0.2704515506342279
111,-0.3461313088847977
112,0.5537941828298268
113,0.12653872775118802
114,0.5927763048224961
115,0.32354926534920103
116,-0.31805043727500815
117,0.43954421395197846
118,-0.42257843367227943
119,-0.9556002370592185
120,-0.13285111184267534
121,-0.06366188072561038
122,-0.2698840529776472
123,0.136682362394492
124,-0.403281817764445
125,0.5620858944947686
126,-0.01411486579054285
127,0.6751586564768838
128,-0.007653820281093127
129,-0.393498185438841
130,-0.13938498913534045
131,0.9961039508739036
132,-0.15733184438841982
133,-0.4514915234401164
134,-1.0001473025983343
135,-0.4667117752180892
136,-0.13593997964505827
137,0.7470418333661359
138,-0.05463120248540426
139,-0.3291965523467898
140,-0.9770392113119923
