k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
1,"[1, 2, 3, 4, 5]",5,2,"1,2,3,4,5",0.7821100917431193,6
1,"[0, 1, 2, 3, 4]",5,2,"0,1,2,3,4",0.7821100917431193,6
1,"[0, 2, 3, 4, 5]",5,2,"0,2,3,4,5",0.7813455657492355,6
1,"[0, 1, 2, 3, 4, 5]",6,1,"0,1,2,3,4,5",0.7790519877675841,7
1,"[0, 1, 2, 3, 5]",5,2,"0,1,2,3,5",0.7714067278287462,6
1,"[0, 1, 3, 4, 5]",5,2,"0,1,3,4,5",0.764525993883792,6
1,"[0, 1, 2, 3, 5, 6]",6,1,"0,1,2,3,5,6",0.7408256880733946,7
1,"[0, 2, 3, 5, 6]",5,2,"0,2,3,5,6",0.7408256880733946,6
1,"[0, 1, 2, 3, 6]",5,2,"0,1,2,3,6",0.7392966360856269,6
1,"[1, 2, 3, 5, 6]",5,2,"1,2,3,5,6",0.7392966360856269,6
1,"[0, 2, 3, 4, 6]",5,2,"0,2,3,4,6",0.7377675840978594,6
1,"[2, 3, 4, 5, 6]",5,2,"2,3,4,5,6",0.735474006116208,6
1,"[0, 1, 3, 5, 6]",5,2,"0,1,3,5,6",0.7347094801223242,6
1,"[0, 1, 2, 3, 4, 5, 6]",7,0,"0,1,2,3,4,5,6",0.7339449541284404,8
1,"[0, 2, 3, 4, 5, 6]",6,1,"0,2,3,4,5,6",0.7339449541284404,7
1,"[1, 2, 3, 4, 5, 6]",6,1,"1,2,3,4,5,6",0.7339449541284404,7
1,"[0, 1, 2, 3, 4, 6]",6,1,"0,1,2,3,4,6",0.7339449541284404,7
1,"[0, 1, 2, 5, 6]",5,2,"0,1,2,5,6",0.7262996941896025,6
1,"[0, 1, 3, 4, 6]",5,2,"0,1,3,4,6",0.7217125382262997,6
1,"[1, 2, 4, 5, 6]",5,2,"1,2,4,5,6",0.7209480122324159,6
1,"[0, 1, 2, 4, 6]",5,2,"0,1,2,4,6",0.7209480122324159,6
1,"[1, 3, 4, 5, 6]",5,2,"1,3,4,5,6",0.7201834862385321,6
1,"[0, 1, 3, 4, 5, 6]",6,1,"0,1,3,4,5,6",0.7186544342507645,7
1,"[0, 2, 4, 5, 6]",5,2,"0,2,4,5,6",0.7178899082568807,6
1,"[0, 1, 2, 4, 5, 6]",6,1,"0,1,2,4,5,6",0.7171253822629969,7
1,"[0, 3, 4, 5, 6]",5,2,"0,3,4,5,6",0.713302752293578,6
1,"[0, 1, 4, 5, 6]",5,2,"0,1,4,5,6",0.7056574923547401,6
1,"[1, 2, 3, 4, 6]",5,2,"1,2,3,4,6",0.6995412844036697,6
1,"[0, 1, 2, 4, 5]",5,2,"0,1,2,4,5",0.6100917431192661,6
