,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,5,0.0010056495666503906,0.7134502923976608,0.7105263157894737,0.7099415204678363,0.7,0.00584795321637428,0.00748903419582789,0.006020836339758461,0.7166300366300367,0.03232388520465422
2,2,11,0.03599905967712402,0.7134502923976608,0.7099415204678363,0.7134502923976609,0.7070175438596491,0.0059637655129740254,0.004892748693181735,0.011309403278253607,0.7164835164835164,0.028477350513665657
3,3,15,0.04823780059814453,0.7134502923976608,0.7081871345029239,0.7070175438596491,0.6970760233918128,0.005030599571369974,0.004297350425935401,0.007758186644106205,0.7076923076923076,0.026717337038550143
4,4,16,0.05218648910522461,0.7134502923976608,0.716374269005848,0.7105263157894737,0.7046783625730995,0.0032030558918430866,0.008060847223444563,0.010461136736841108,0.7093040293040295,0.02673500883071258
