,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,5,1.552260398864746,1.0,1.0,1.0,0.999541705644573,0.0,0.0,4.4296596780134733e-05,1.0,0.0
2,2,11,2.6944739818573,1.0,1.0,1.0,0.9995743183515134,0.0,0.0,5.279330066076375e-05,1.0,0.0
3,3,15,4.100085020065308,1.0,1.0,1.0,0.9995348398115329,0.0,0.0,3.183555813383817e-05,1.0,0.0
4,4,16,4.510423183441162,1.0,1.0,1.0,0.9996275285575743,0.0,0.0,3.705324135106569e-05,1.0,0.0
