,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3
1,1,8,0.0030035972595214844,0.6222222222222222,0.6266666666666666,0.6199999999999999,0.5992592592592593
2,2,29,0.0030024051666259766,0.8074074074074075,0.7814814814814814,0.7703703703703704,0.7488888888888889
3,3,64,0.003000497817993164,0.8074074074074075,0.7918518518518518,0.7748148148148148,0.7607407407407407
4,4,99,0.004002809524536133,0.8074074074074075,0.7911111111111111,0.7733333333333334,0.7555555555555555
5,5,120,0.004003047943115234,0.8074074074074075,0.7948148148148148,0.7777777777777778,0.7622222222222222
6,6,127,0.004037618637084961,0.8074074074074075,0.7977777777777778,0.7866666666666666,0.7651851851851852
7,7,128,0.003506183624267578,0.825925925925926,0.837037037037037,0.8222222222222222,0.8229629629629629
