,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3
1,1,10,0.21197128295898438,0.541625371655104,0.5594419455668216,0.5694975985362507,0.570671647480369
2,2,46,0.2829127311706543,0.5880917892810856,0.592414424029885,0.6092017991918883,0.6098803079972555
3,3,130,0.4305281639099121,0.6419150720439125,0.6421666539605093,0.6461690935427308,0.6445528703209575
4,4,256,0.6062886714935303,0.6770221849508272,0.676877334756423,0.6754974460623618,0.6703285812304642
5,5,382,0.7596747875213623,0.6905923610581688,0.6909735457802851,0.6888389113364336,0.6827628268658993
6,6,466,0.8724784851074219,0.695357170084623,0.6945261873904094,0.6912251276968819,0.6841045970877488
7,7,502,1.3033101558685303,0.695357170084623,0.6945033163070824,0.6913699778912862,0.6847526111153466
8,8,511,1.3015875816345215,0.6940611420294275,0.694869253640314,0.6934817412518106,0.6879621864755661
9,9,512,1.3208062648773193,0.6940611420294275,0.6944728215293132,0.6917054204467485,0.6872531828924295
