,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,8,0.003002166748046875,0.9250764525993884,0.9227828746177369,0.9200305810397553,0.9143730886850152,0.0008374962652983939,0.001847560546421186,0.005618095740328384,0.9262141491395793,0.008949293966613698
2,2,29,0.0040547847747802734,0.9250764525993884,0.9221712538226299,0.918960244648318,0.9148318042813456,0.001958141968633919,0.0017433875001515735,0.00637084607217114,0.9251051625239005,0.007470718332570697
3,3,64,0.009002685546875,0.922782874617737,0.9230886850152906,0.9224770642201834,0.9145259938837921,0.002493808322675875,0.00234897423482221,0.0032219124626461275,0.9231548757170173,0.007864740054477697
4,4,99,0.016515016555786133,0.922782874617737,0.9229357798165138,0.9186544342507645,0.9151376146788991,0.0014824709044086507,0.003439517394251352,0.001743387500151593,0.9225812619502869,0.008256164554470103
5,5,120,0.02662491798400879,0.9220183486238532,0.9224770642201834,0.9214067278287462,0.91651376146789,0.001574255373239583,0.0033639143730886715,0.003850054529667934,0.9221223709369026,0.008005994376146311
6,6,127,0.027457714080810547,0.922782874617737,0.9240061162079511,0.9178899082568807,0.9146788990825687,0.0029649418088173425,0.00354001128525693,0.0035400112852569453,0.9238049713193116,0.009108345230937976
7,7,128,0.02910614013671875,0.922782874617737,0.9217125382262997,0.9192660550458716,0.9163608562691131,0.002844201106687799,0.0026306805097989707,0.006882432681912466,0.9226386233269599,0.008419170344242798
