,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,10,0.09830927848815918,0.6865899214759472,0.6867500190592362,0.6861706182816194,0.6857741861706184,0.6834108408934969
2,2,46,0.3688774108886719,0.689525043836243,0.690012960280552,0.6900510787527636,0.6889608904475109,0.6871845696424487
3,3,130,1.2947165966033936,0.6938705496683693,0.6937256994739651,0.6933521384462911,0.690714340169246,0.6870625905313715
4,4,256,71.24296283721924,0.6945566821681787,0.6935503545017916,0.6924830372798658,0.6886483189753754,0.6820157048105513
5,5,382,136.61302208900452,0.69505222230693,0.6940611420294275,0.6927727376686743,0.6875200121979111,0.6800182968666616
6,6,466,178.9655532836914,0.6939467866127925,0.6944499504459861,0.6933673858351757,0.6880155523366623,0.6778074254783868
7,7,502,205.08093690872192,0.6940992605016391,0.6947015323625829,0.6934741175573682,0.6879774338644508,0.678745139894793
8,8,511,145.87601685523987,0.6940992605016391,0.6947091560570253,0.6934283753907143,0.6875581306701228,0.6785316764504078
9,9,512,145.34639859199524,0.6942517343904856,0.6944194556682168,0.693024319585271,0.6888694061142029,0.6814515514218191
