,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3,bootstrap_mean,bootstrap_std
1,1,5,0.004997730255126953,0.6695906432748538,0.6742690058479532,0.672514619883041,0.6730994152046784,0.6578947368421053,0.6657875457875458,0.029373178487047777
2,2,11,0.0054187774658203125,0.7105263157894737,0.7099415204678363,0.7046783625730995,0.7029239766081872,0.7076023391812866,0.7161172161172162,0.02328529681364516
3,3,15,0.006048679351806641,0.7076023391812866,0.7216374269005847,0.7169590643274855,0.7099415204678363,0.7064327485380117,0.7060073260073261,0.025471021983047175
4,4,16,0.006052255630493164,0.7134502923976608,0.7204678362573099,0.7222222222222222,0.7198830409356725,0.6953216374269006,0.713919413919414,0.02482478956023066
