Index,Interaction_Value
0,0.1629571441904104
1,0.23345941230763279
2,-0.4133725562459426
3,0.07631183919635598
4,-0.07576643415902519
5,0.003004097180933016
6,0.47654812142704006
7,-0.02474705926239454
8,-1.3235202182579124
9,0.8510114686846565
10,-0.3725862169310136
11,-0.29038524551060596
12,1.2623234329800603
13,-0.12504996588768677
14,0.9917879560493084
15,1.321379071878934
16,-0.3289598868264447
17,0.7215463681936988
18,0.9933329886831075
19,0.968115705967513
20,-0.029592196877520932
21,-0.15233817254207224
22,0.26698740250496095
23,-0.17791744222893902
24,-0.020871950693360536
25,0.3917635959130736
