,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3
1,1,8,0.029309749603271484,0.7010703363914373,0.7009174311926605,0.70565749235474,0.7093272171253823
2,2,29,0.04921579360961914,0.8539755351681957,0.8536697247706423,0.8351681957186544,0.8214067278287462
3,3,64,0.09293913841247559,0.9097859327217125,0.9045871559633027,0.8857798165137615,0.8513761467889907
4,4,99,0.16857457160949707,0.9159021406727829,0.9107033639143731,0.8974006116207951,0.8581039755351683
5,5,120,0.19048714637756348,0.9159021406727829,0.911467889908257,0.8952599388379205,0.8608562691131498
6,6,127,0.29094600677490234,0.9166666666666666,0.9123853211009173,0.8958715596330276,0.8648318042813455
7,7,128,0.20685911178588867,0.9166666666666666,0.9137614678899082,0.9035168195718655,0.879204892966361
