Feature,Phi_Value
0,0.19061559794051605
1,-0.12240391710088369
2,-0.18630137514959458
3,0.47163167669939215
4,-0.6708342161791248
5,0.45383467402615857
6,0.12346026463818943
7,0.23512733874307293
8,0.2242226759610772
9,0.026462557643649555
10,-0.11719593228315683
11,-0.0693151422410944
12,-0.1467598339918645
13,-0.032276214687521225
14,0.3874568674800356
