noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation,order8_correlation,order9_correlation,order10_correlation,order11_correlation,order12_correlation,order13_correlation,order14_correlation,order15_correlation
0.2,0.9333149330207627,0.9849371981572158,0.9053547205946179,0.9560961063064471,0.8659484998686235,0.9275006089253788,0.8199990541091171,0.8829193407353569,0.7762450944577685,0.8382809021798356,0.7326223338932321,0.8137449563356005,0.6653250997901243,0.8111326455779906,
0.2,0.9142402408137184,0.9821298578713704,0.9061571447649359,0.949528365131566,0.8749245959736054,0.9188070085081566,0.8526073922403041,0.8675523094826355,0.8404322283186536,0.8063620231518357,0.8356272079480359,0.7698347370411628,0.8338911712378495,0.7725873180587219,
0.2,0.9439018411562304,0.9820058514160562,0.9033576845022243,0.9484019833099003,0.8754218111050591,0.9156327757485344,0.846242415376953,0.868784800894937,0.7966001010047113,0.8135172566461372,0.719480234679286,0.7690328230361307,0.637278746167425,0.7468028942158987,
0.2,0.8961428644613926,0.9825533395355309,0.9107023771800302,0.9543574876952011,0.8797704822850282,0.926031994680064,0.8612469936068096,0.8723420149382234,0.8503562764533514,0.8157165393176594,0.8466153270592643,0.7945637613152549,0.8291168578889243,0.8029176775744223,
0.2,0.9184353098702762,0.9775190835175324,0.9050275443115393,0.944324059966265,0.8841536594265051,0.9171008435662985,0.866799114949595,0.8740183075060861,0.8316809198090196,0.8183886664158009,0.7792472139387472,0.7602913789238036,0.720110706536706,0.6977615042919052,
0.2,0.9182229350376637,0.9778199119898139,0.895869202056385,0.9476685084698884,0.8624520355482336,0.9194097801774347,0.8518034473474984,0.8703260911127783,0.8322484862136119,0.8031920522103908,0.8018604818251723,0.729847197797735,0.7815421169407683,0.6628028157333691,
0.2,0.9511860423416632,0.9856834151057584,0.9151105521718172,0.9531460253102912,0.875105934469694,0.9169522337431025,0.855401832596241,0.8586897724596353,0.8282038860344525,0.8121695508236102,0.7853798001910497,0.8153164581928567,0.7161366666960274,0.8484807524423071,
0.2,0.9288108140863816,0.9814636187892217,0.9057624583230832,0.9496041842836747,0.8794902082919949,0.9189100829630937,0.8671520949618302,0.8826596746691733,0.8345614549213979,0.8626133359830431,0.7614385454284262,0.8578146449392785,0.6578180539374102,0.8499695439148203,
0.3,0.8310149536969805,0.9568359524659302,0.8126564422763944,0.9022250119810001,0.756039292944745,0.8533133447601723,0.7357320320103016,0.7850428866664717,0.7351272153684262,0.7263628237135578,0.7512775289323481,0.7089907562550111,0.7682118381124495,0.7673153464078104,
0.3,0.8504023088974918,0.9576687021320116,0.8075557141487049,0.9000201367388995,0.7611887995745991,0.8529911646902808,0.752506385220219,0.7595307039822631,0.7260901304468153,0.6283768332207071,0.6560471455411852,0.5415742790726453,0.5376565318259927,0.5135609911128005,
0.3,0.916216304247904,0.9560922028530615,0.821010041375608,0.9013744533472334,0.7886544828817049,0.8638350420984587,0.7640607031517498,0.8116907310330604,0.7271891688464044,0.6606650814615753,0.6791795255685412,0.35243194713679166,0.5937463605608353,-0.06754582858080613,
0.3,0.8453924713476952,0.9619932805872982,0.7999288971295584,0.8972434178240388,0.7571981598710935,0.8287248544961957,0.7341159144545035,0.7327771381183046,0.7140666643841879,0.6640018619014818,0.670526561774463,0.6474413550576658,0.5808650411081708,0.5960038976583419,
0.3,0.8204375494252331,0.9619961628433709,0.8000777034806654,0.9063471749407157,0.7397266812240052,0.8563111712955513,0.7216421557346053,0.7960214942519872,0.7170999380073255,0.7491682637647548,0.7193421139116664,0.7160007241971582,0.7514707365081174,0.6707655533018676,
0.3,0.9019261896647002,0.9543250467690824,0.8134782012197607,0.9010904217347847,0.7508309463182514,0.848425488932828,0.7213598934500445,0.7685503139729448,0.7082801497022895,0.7093687189877136,0.6746689470368106,0.7067543785911692,0.5879886135948981,0.7340790690815034,
0.3,0.9138650424980063,0.9589271975357768,0.8036944344561856,0.8865331721216482,0.7451090866326535,0.822380779822439,0.7078810188398339,0.7171506126381636,0.6572622160674406,0.57832814569545,0.5683741218510343,0.4893427706311132,0.3721133205175342,0.4779856914501745,
0.3,0.9310796200274098,0.9525034179601226,0.8065586712868783,0.8931652939332367,0.7546072937477196,0.8548437684658133,0.7287817697265768,0.7848177186506347,0.682721243542434,0.7264826824452393,0.5794833002611788,0.7481466447174971,0.4385980174057442,0.8149943710328952,
0.3,0.8309305665080017,0.9629267704621294,0.8065076451760694,0.9067935794548152,0.7775413498003783,0.8579323305907068,0.753049937394134,0.7952060513498275,0.7056889288079236,0.7460617965391924,0.6394893156813561,0.7417141001354342,0.6029984199311684,0.7647213802381617,
0.3,0.8570399621001376,0.9516777895374706,0.8150362781992693,0.9071133238827767,0.7709537314110945,0.8608401505147844,0.7354440737065806,0.7779160789395623,0.6953299712084365,0.6885094350056947,0.6817031047961242,0.6273438921923105,0.7350515655194289,0.5680430200525037,
