Feature,Phi_Value
0,0.19626836648209187
1,-0.1253680390801422
2,-0.18931004308159755
3,0.4713782559218869
4,-0.6747540795980235
5,0.449584840775305
6,0.12577372690483674
7,0.23164330291212865
8,0.22841152769782816
9,0.023527723359278423
10,-0.10940698089045128
11,-0.0673399371083111
12,-0.1559137220863399
13,-0.03684739695436497
14,0.38813562635763516
