Feature,Phi_Value
0,0.2470263125408308
1,-0.2225523063008102
2,-0.27907523159120673
3,0.4861995316979949
4,-0.8030446918656309
5,0.3872684011106361
6,0.06170733825260453
7,0.2263178280311908
8,0.28684041707050373
9,-0.04656802312200496
10,-0.09241537126572417
11,-0.06809105699154588
12,-0.20380157224870332
13,-0.07184504474038442
14,0.5036725053357601
