noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation,order6_correlation,order7_correlation,order8_correlation,order9_correlation,order10_correlation,order11_correlation,order12_correlation,order13_correlation
0.1,0.9864911951523362,0.9961633990938424,0.9746347960516929,0.9852507213890924,0.9639231988180201,0.9745282625431005,0.9556311012937793,0.9594027891756655,0.9508492495185481,0.9446861645378543,0.9481681594490069,0.9342877016151716,0.9384684681733804
0.1,0.9650581597491152,0.9955006366131377,0.9741216007061448,0.9842647415807454,0.9633080392800515,0.9705832936528063,0.9530953275859625,0.9438567298675812,0.9409099489447508,0.9131553715777404,0.9329832968552467,0.8989426595699624,0.9402162935812973
0.1,0.9697230119483724,0.9948631280206469,0.9730535364360801,0.9860305341252589,0.9624552396073872,0.9774414540444933,0.9559997352961354,0.9628432185939425,0.9481589222941881,0.9444051695848529,0.9337281339392868,0.9267337484523659,0.9078470770338505
0.1,0.9805203807160378,0.9946384236973557,0.972725172245383,0.9855788330373036,0.9639558336939207,0.9768021233070917,0.9571350750192074,0.9597454636036923,0.9497279767480943,0.9418236022245586,0.9487942904650971,0.9446083653675985,0.9484207149361168
0.1,0.9777541687941047,0.9954979027104688,0.970548437256905,0.9867333319905299,0.9603975574085788,0.9775663344876957,0.9530964145401399,0.9599715195048526,0.9436044153935735,0.9390211990294232,0.9325815449750582,0.9273537022784079,0.9237732335953828
0.1,0.9671013948589336,0.9939493831870285,0.973754057222917,0.9839051044416093,0.9616971863328762,0.9746697143449198,0.9524793146822451,0.9607993044882088,0.9457711731956809,0.9388031610562315,0.9451475725398886,0.919231686675812,0.9496555466268896
0.1,0.9917359821797626,0.9947048877731746,0.9709939637489481,0.9849338785788344,0.9628976477498985,0.9763333324108542,0.9565572526730227,0.9639469682229467,0.9463503079615049,0.9523480968629239,0.9348659962278137,0.9484722836446775,0.9249995279826361
0.1,0.9839384696996266,0.9953686886101655,0.9737612416742524,0.9856323240386529,0.9622863995522651,0.9741566641393616,0.958777963704483,0.9579190640331707,0.9555545716938422,0.94247302008347,0.948129430493417,0.9383497002750271,0.9399092620252784
0.1,0.9890564976584332,0.9948623047005343,0.9737772812915358,0.985774897445758,0.9652938834422784,0.9766632910911768,0.9605899833265551,0.9633107723599653,0.956433490146262,0.9527227537231262,0.943453966001825,0.9453817674797798,0.9112049710584845
0.2,0.9339343425908168,0.9840650572968689,0.9056970551823934,0.9504372183698317,0.8723775535331674,0.9181365614303142,0.8583171353496586,0.8731764096318969,0.8443512125504511,0.8479940968370028,0.8334941247417578,0.8624444549725259,0.8235239116020903
0.2,0.9277330201385442,0.9813151030903554,0.9094458944389425,0.9509859092393101,0.884541051222782,0.926598880301109,0.8670538993547181,0.8793778360486634,0.8545899608312509,0.8222829114469246,0.8445338810796249,0.8274605974610895,0.8364958218503479
0.2,0.9546365689270591,0.9772559381896894,0.8969905218538786,0.9404262794778439,0.8592296173750337,0.9098939805713122,0.842802194565444,0.8587041763182162,0.83847275325605,0.7847587057205072,0.8383825776654192,0.7323310920488258,0.837263663349616
0.2,0.9223401864850747,0.985099831473177,0.8999796601402447,0.9454104738945736,0.864311161416203,0.9075912106427042,0.843787991225309,0.8569940704460094,0.8406347402700464,0.8415649276194053,0.8610823303800065,0.8855692065497973,0.8977837399892393
0.2,0.9737276697420277,0.9745180318311534,0.9041130897909266,0.9458989084730779,0.8732023601946493,0.9188391631138888,0.853355491680253,0.8647715400486414,0.8345099765190209,0.801504977608009,0.8146582005075879,0.7558590066535654,0.7966321521436205
0.2,0.9328432887678394,0.9823459316287412,0.8971655278691585,0.949780857570468,0.8649665293401793,0.9184396895081554,0.848092040274887,0.871360174484201,0.8207439605114069,0.8406627497891808,0.7896191081282793,0.8548382712374776,0.773998097216718
0.2,0.931943081414969,0.9824148163955597,0.903511521857261,0.9518538546440558,0.8778471973864967,0.9204906429296449,0.8624862955930861,0.8763573088792994,0.8457540308956333,0.8452221171497517,0.8327616533453106,0.8440173236080489,0.8301960245183335
0.2,0.9683346135470808,0.9837503443566977,0.9090042814946413,0.9529772375054247,0.8722090372954867,0.9164321638199882,0.8663022023738407,0.8685859188681915,0.8671412258168144,0.8372782752746474,0.8717782756131667,0.837528446627063,0.893866629085173
0.2,0.9096693406294964,0.979484938794447,0.9063672235064874,0.9504955802155959,0.8683328504918727,0.925312706747341,0.8515076488195576,0.8898443027674835,0.8447387672351224,0.8614855031164095,0.8449367313421418,0.8573634980652376,0.8318495223294117
0.2,0.9777740249956368,0.9792714185149454,0.9111360122261373,0.9450319594483133,0.885481698650927,0.9179735928767325,0.8677205156641983,0.885899832116478,0.819294809238714,0.8476980289469599,0.7228841508202674,0.8228334830222752,0.5578116859485521
0.3,0.7924169574496432,0.9508575903361658,0.8064231942175913,0.8937803702767748,0.7688245160205214,0.8377186615929817,0.7419907334411425,0.7463805272807265,0.7241606790952639,0.6358592277650169,0.7217278882486297,0.5715763073775743,0.7215594839468986
0.3,0.9256006992417359,0.9627404749283276,0.8288798498933838,0.9006142946731331,0.7745898626765283,0.8305918688781422,0.7343969962316306,0.7457295960761087,0.6638098034198312,0.6959140704867364,0.586663640682946,0.691205735187373,0.5463346470142401
0.3,0.8697424166836593,0.9617853339190072,0.825811417194784,0.9032801625165943,0.7668491634336663,0.8562791020708671,0.7469568344010887,0.782814214348522,0.726056209173532,0.6661363568353668,0.6659619265584383,0.5472010107108483,0.5086078428096855
0.3,0.870970840213207,0.9610520628705345,0.821519659095386,0.8920502798726305,0.78091904095757,0.8400268606434484,0.7588901454860992,0.7714121059202457,0.7301371497105882,0.6528494606357584,0.6631508641438788,0.49559325965853135,0.5195551649654961
0.3,0.8517750802902363,0.9641006303408608,0.8163577860409453,0.9043065813936177,0.7484615749948802,0.844370258890988,0.6928085782462691,0.7441546559967059,0.6610936624842231,0.6005427278326055,0.6725178320919634,0.4599952166231766,0.7315487958934506
0.3,0.9365809894197501,0.9667286487050039,0.8353145055356943,0.8942381309614283,0.7846759550345934,0.8416246113081812,0.7432762736610176,0.7878816149835544,0.730214119552325,0.7360163719679603,0.7484546319721179,0.6994154257274634,0.7792992885490586
0.3,0.8688751020058185,0.9543860148658947,0.8064236518882194,0.8987794026640983,0.7527226073070957,0.8484739967867251,0.7216742796438721,0.7858833011933993,0.6883121540528315,0.7345981863431027,0.6590552706963225,0.7277653326008713,0.6221034809554307
0.3,0.7315886464813174,0.9539586034883877,0.8083068633740226,0.8938895187205929,0.7643205467829853,0.8509103584553438,0.7345516330364812,0.8030130726589271,0.6706183198860194,0.7277280558567568,0.5518219001148059,0.5782532805388251,0.3451826843136779
0.3,0.8770180076973988,0.9478031660391539,0.8016257558653992,0.8974030377607747,0.7484458149762222,0.8419862349382148,0.7309468305607701,0.7468132724170866,0.7023251528423046,0.6428852331236656,0.6575905559285763,0.6047851639109673,0.6210591648870982
0.3,0.853513943276323,0.9620756056377341,0.8061278631478715,0.8973385467583179,0.7561322161582915,0.838363752650598,0.7361216156577834,0.778218396340062,0.713591632390219,0.7172659193266692,0.6912009142121043,0.6550410261817244,0.7054968377132382
