,k_value,n_params,train_time,baseline_accuracy,noise_0.1,noise_0.2,noise_0.3,noise_0.1_std,noise_0.2_std,noise_0.3_std,bootstrap_mean,bootstrap_std
1,1,6,0.0019991397857666016,1.0,1.0,1.0,0.999562363238512,0.0,0.0,0.0008752735229759167,1.0,0.0
2,2,16,0.00500798225402832,1.0,1.0,1.0,0.999562363238512,0.0,0.0,0.0008752735229759167,1.0,0.0
3,3,26,0.009999275207519531,1.0,1.0,1.0,0.999562363238512,0.0,0.0,0.0008752735229759167,1.0,0.0
4,4,31,0.011049509048461914,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5,5,32,0.010998964309692383,1.0,1.0,1.0,0.999562363238512,0.0,0.0,0.0008752735229759167,1.0,0.0
