noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation,order5_correlation
0.05,0.9994116550001775,0.9947537641217603,0.9967810590681151,0.9927344789476052,0.9936675577476295
0.05,0.9985371089995208,0.9824988723404707,0.9837818043094214,0.9869084709423858,0.9944530211223066
0.05,0.9963950878174143,0.9842749180632928,0.9869127627981916,0.9823533425987586,0.9911446577143029
0.05,0.9987663778683896,0.9925623886745204,0.9939233177190377,0.9938543264050109,0.9960342542681337
0.05,0.9988542755172766,0.9926081156226275,0.9945104145390415,0.9938667937249005,0.9956427794154035
0.05,0.9957950525908211,0.9898588741721887,0.9884266546883946,0.9889896005759214,0.9908268935145039
0.05,0.9996117522961258,0.9939433102271148,0.9931857989517197,0.9906030295866057,0.9942983249149006
0.05,0.998535321030199,0.9923251968197946,0.994469760710799,0.9910634223618793,0.9942777617831259
0.05,0.9992599682211877,0.9960192006289049,0.9961187205854919,0.9926801347199984,0.9956127813487038
0.05,0.9965108533355664,0.9855940063915081,0.9893553994196341,0.9929403100983617,0.9958224188073375
0.1,0.9865338524519265,0.929307503041691,0.9542497980982813,0.9645598300095148,0.9804733694601542
0.1,0.9937118610693302,0.971461827380148,0.9785934173239688,0.9813084763766331,0.9861297368336842
0.1,0.9899021993784558,0.9661220487356267,0.9681465002550841,0.9714324246507342,0.9803694732728849
0.1,0.988768182902465,0.9544107675147208,0.9610681963369818,0.966247617513075,0.9806125902192091
0.1,0.9897816982473501,0.9420342297355959,0.9549439023414148,0.9503146654003091,0.9767695087217806
0.1,0.9871846963517313,0.973945212802116,0.9701856562354851,0.9738147920189417,0.9778726442975214
0.1,0.9958614491095085,0.9663294274820389,0.9640927518081519,0.9558231138976577,0.9742481217648079
0.1,0.9889213227030372,0.9682881141713789,0.9675165262824408,0.9481015418514487,0.9666756156179981
0.1,0.9909945914512782,0.9518513771316098,0.9640211723075406,0.959132598873748,0.9719750768624775
0.1,0.9922573882303191,0.9724196586638945,0.9627348163294956,0.9635103307500014,0.978587734788341
0.2,0.9500907500261597,0.883929041680779,0.9056276006267384,0.925422041523567,0.944988891780739
0.2,0.9849861172023008,0.8858885148891894,0.9039043902366706,0.9083058803305633,0.9425126601017779
0.2,0.9637338141908817,0.8748710122598399,0.918321805697614,0.8922164497655273,0.9268621973132881
0.2,0.9791675739027873,0.8863578190249921,0.8945470487566896,0.9213702682856632,0.9411356900792804
0.2,0.9804095130001845,0.869632484043727,0.9305329815632483,0.9168102437142174,0.9481255961850419
0.2,0.9587314771324028,0.8956346953583121,0.8869211590345559,0.9087030377132744,0.9415632430016486
0.2,0.9562466102538939,0.9029208047352149,0.8818717867965926,0.8959772134089582,0.9306903474385251
0.2,0.9706754496426169,0.9303595726552962,0.9178541028510829,0.9302051155255295,0.9376589610759762
0.2,0.9535212874216356,0.8054124872184301,0.8910602017929954,0.8993380056833193,0.943577190060891
0.2,0.9769545291040699,0.9152913463283314,0.9173316115437252,0.9104225723562587,0.935915342664253
0.3,0.9208891786677501,0.7573038503936225,0.8411073975698221,0.8500852563911889,0.9125892812652786
0.3,0.9110958160552425,0.659086759220882,0.7926205718120678,0.7929035883378431,0.8846563871192914
0.3,0.9638261899887296,0.6392415442184357,0.8309584485243505,0.8171799539642355,0.8759951842252226
0.3,0.9434536359693677,0.8016361593258134,0.794120582399955,0.7985622179053593,0.8730728096091567
0.3,0.9297058194216887,0.7012784918771815,0.8044937090227886,0.7655699273779601,0.8619012753093991
0.3,0.9178445533663474,0.7442295814212233,0.8038903823404288,0.8188482396012404,0.8886662590090324
0.3,0.9084448831342691,0.7847918278376148,0.7794037379767678,0.827322965568586,0.8508554209969119
0.3,0.9109024883575123,0.6310480525080825,0.796602636750575,0.8530101022780635,0.8932933870868668
0.3,0.9141072006765668,0.7104868224229722,0.7630279804812107,0.7822199440357039,0.8779343874235114
0.3,0.9005570904874877,0.7924311009618583,0.8325084918540476,0.855547383621654,0.8819261594327555
