Feature,Phi_Value
0,0.3358077597994242
1,0.5249607935063372
2,-0.6942319064843966
3,-0.3224202556069703
4,0.6082325096626343
5,0.11018322006930084
6,0.35888731537280477
7,1.7015300811434582
8,0.1351094484378623
