Feature,Phi_Value
0,0.136178365059899
1,-0.03626924743079833
2,-0.21814615005458116
3,0.1435625092639302
4,-0.20116855942514542
5,-0.1542010341495156
6,0.2753125672989244
7,0.6145007905073986
8,0.12648168786861722
9,-0.4027367260190328
10,0.22622063777068846
11,-0.5827664218621534
12,0.17899101567503625
13,-0.15595517240688175
14,-0.38904009481258695
