Feature,Phi_Value
0,0.15064619704509583
1,-0.04067963967715617
2,-0.22116648177750636
3,0.169065642419415
4,-0.18880911822783686
5,-0.16055615601289522
6,0.27267592516851885
7,0.6116355690110526
8,0.12043453120959444
9,-0.3804353107007772
10,0.2330712223880937
11,-0.6309389328491246
12,0.20379212900181898
13,-0.16961465675358728
14,-0.3546363039092978
