Feature,Phi_Value
0,0.9803298669861191
1,0.3313653010161325
2,-0.6178074271289624
3,0.07218454910104659
4,-0.09907625844262397
5,0.574050503996105
6,0.6669043752945241
7,0.3504228119842583
8,-0.39429030144584326
9,0.19154857919005974
10,-0.5300229705648798
11,0.08240568093400577
12,0.08940102929045089
13,-0.21810287230681472
14,-0.32011081780097134
