Feature,Phi_Value
0,1.5098560622346853
1,4.732281017045971
2,-0.8549149908752258
3,0.18359327184835134
4,-0.24063158051000713
5,3.3432639837699654
6,0.7846765543767434
7,1.2666123087249648
