Index,Interaction_Value
0,-0.17636055039971027
1,-0.1061556703898909
2,-0.975464949788402
3,-0.3032370290581675
4,-0.39361577476017845
5,0.36972745735350127
6,-0.38414127553137245
7,-0.6733452435963927
8,-0.9533796951683294
9,-0.8863934919084387
10,-0.1365338777412683
11,-0.9945379581215343
12,-0.33527178605441676
13,0.282671064968628
14,0.014005260803898714
15,0.6203501862938935
16,0.4587093182454754
17,1.1581172113393263
18,-0.002969060987583504
19,-0.7547343725988331
20,0.23498103275094545
21,0.45209241382600857
22,-1.155551281235368
23,-0.6335800883607766
24,0.8894744084291552
25,-0.3127425750785625
26,1.1039028029049804
27,0.4739844851551269
28,0.27672853082735904
29,-0.3340462545620606
30,0.3117692446122364
31,0.40589443208149
32,0.6177418308438214
33,-0.19083704984581615
34,-0.08104435273782301
35,0.06277434290074091
36,0.41614420638026306
37,0.3258120875281395
38,-0.4305603050221622
39,0.352061836711059
40,0.20064417583821628
41,0.39828039668875753
42,0.6858893935200453
43,0.4194423154676497
44,0.04202238094318155
45,0.25980882922236864
46,0.6869753593740878
47,0.00411479746100174
48,0.5463172874924254
49,0.3394594440585711
50,0.42039047339243873
51,0.3413192755186142
52,0.39196238069574946
53,0.6464160326875644
54,0.7580008196001047
55,0.2640071894177664
56,0.8568684014584826
57,0.38115779279983164
58,0.2803755797140358
59,0.41911779015747963
60,0.8693061193405028
61,0.46149644696961845
62,0.8988857792652346
63,0.6257405736184979
64,-0.07381879556761159
65,0.03826286848502977
66,0.12524018345670646
67,-0.12925197257664306
68,-0.32839376749778726
69,-0.25945996171655444
70,-0.09932531649049005
71,0.10246287291052325
72,0.6674208984807494
73,-0.2762800332613987
74,0.6730776641013555
75,0.05700653956897015
76,-0.061069967574403874
77,0.6412031489564073
78,0.045203087854300814
79,0.43006678456946873
80,0.37743943564553867
81,0.11242937577810035
82,0.036920986080949875
83,-0.11283028579100227
84,-0.5734774403774631
85,-0.24720526408972468
86,0.022719469337598924
87,-0.07756705999291652
88,-0.4427503239732569
89,-0.11169461540297726
90,-0.6339958775501503
91,-0.18303182880957083
92,0.06025104726029791
93,-0.2820030279054423
94,-0.35019169113642207
95,0.09307000166239521
96,-0.08219010457351264
97,-0.333202733590541
98,0.09064509796416886
99,-0.06654693960946001
100,-0.32786449145903135
101,0.10830133164368938
102,0.46122032945979163
103,-0.14724153291752184
104,-0.14539854379146144
105,0.41107935966916315
106,0.17555535773589737
107,0.04864443966542678
108,0.5559688110951954
109,-0.34343640601924735
110,-0.2507562522288381
111,-0.2125437091971337
112,-0.1458795243652946
113,0.23196713849695116
114,0.1233035663567799
115,-0.45135244139000563
116,0.14604827137299317
117,-0.0767795786803464
118,0.43988218314342237
119,-0.2569876428781694
120,-0.2357751319657487
121,-0.15038892499065254
122,-0.23564954166428378
123,-0.3006233710332512
124,-0.373361050706148
125,-0.006015983781711421
126,-0.13780894849151357
127,0.4432831632956957
128,-0.14973400807990736
129,-0.24434386292778218
130,-0.5469076367232122
131,-0.11435151966452498
132,-0.22528482252929408
133,-0.3336880702593039
134,-0.05591457179695237
135,-0.39955778095205935
136,-0.0971737450963756
137,-0.2363308503303419
138,-0.23644210931113638
139,0.10561761632349827
140,-0.025160541994951848
141,0.4361058034825605
142,0.234187309946818
143,0.18807860545185873
144,0.6801220563107295
145,-0.09577202615611893
146,0.28214711779373414
147,0.39711154254993847
148,0.29769008554532506
149,-0.4786376411052055
150,0.24641542863848717
151,0.0326786538578202
152,0.5500096225513987
153,0.22359676463233813
