noise_level,phi_correlation,order2_correlation,order3_correlation,order4_correlation
0.05,0.9996287148025012,0.999125556517018,0.9975130186770221,0.9989948793361942
0.05,0.9997471094625404,0.9993434212212818,0.9981425914501457,0.9990438077688093
0.05,0.9994417068286263,0.9992372699875386,0.9985856884648873,0.9988822899773798
0.05,0.9999139805827549,0.9988516314022392,0.9979526804792108,0.9986940588141242
0.05,0.9998293008382733,0.9989353136204746,0.9981865822498326,0.9990682852516032
0.05,0.9995804098314196,0.998886515816283,0.9970349233569843,0.9983872853092999
0.05,0.9997294027718374,0.999458162480971,0.9983144608243475,0.9990466339399005
0.05,0.9997595585217154,0.9989695719180691,0.9976571930325896,0.9986291888354119
0.05,0.9995937716855785,0.9989833725848035,0.998070816730728,0.9982257551666451
0.05,0.9998498616553877,0.9988833064203866,0.9974602775291175,0.9985153246511149
0.1,0.9974042039469815,0.9965716572217641,0.9923295875426323,0.9935131739785708
0.1,0.9968296366551491,0.9959616707626496,0.993149370431944,0.9951893320602235
0.1,0.9982393136168318,0.9976074487057743,0.9940506886945982,0.9951549723917563
0.1,0.9972275667741537,0.996702162841558,0.9918065204324248,0.9947512165470775
0.1,0.9991236728371291,0.9968972554092774,0.9906076289480508,0.9908172740749042
0.1,0.99912105314846,0.9972584161218336,0.9954853197289755,0.9965555490584173
0.1,0.9983085036305398,0.9953590694641297,0.9883397613837624,0.9932176806926731
0.1,0.9957374396228269,0.9972213957449522,0.9912481027267166,0.9941408044508772
0.1,0.9992267063064527,0.9948108776205165,0.993661336750898,0.9928274521057354
0.1,0.9964713623583986,0.9939697059644251,0.9822823773366259,0.9914167445943568
0.2,0.984128261286042,0.9902663811723746,0.9782669938024544,0.9796595897149928
0.2,0.9920777839089229,0.9856711311235503,0.9695286674934087,0.9770315366236351
0.2,0.9955832244102956,0.9841616639570554,0.9718773244798777,0.970784713449564
0.2,0.9971061314630959,0.9882997217341191,0.9803492202567977,0.9860552713722296
0.2,0.9870919619325212,0.982445810399521,0.9457040513486386,0.963284806003169
0.2,0.970057872361806,0.9781376423899103,0.9554348506023106,0.9637259101251442
0.2,0.9931767903509768,0.9870787303860645,0.9664384568544763,0.978505660672808
0.2,0.9945293252481807,0.9748525450990666,0.9599466066446817,0.9559628092486531
0.2,0.9886249349063981,0.9880535754685541,0.9708083420151007,0.9761507696000186
0.2,0.9974959468447941,0.9900011073448494,0.9754391781068488,0.9816990931879286
0.3,0.9675752326761645,0.9697519158116948,0.9276236981360512,0.944190947693348
0.3,0.9838867899935572,0.9741939070953011,0.9517102458917295,0.9537804271882093
0.3,0.986164745744155,0.9653572916269857,0.9533476649105044,0.9624083840345891
0.3,0.9865886632189979,0.9822202779133214,0.9514252524990724,0.9689163205768685
0.3,0.995727399862379,0.9586228748592632,0.9246359027163321,0.9537554162916152
0.3,0.974548529654955,0.9517817655269087,0.9267907665683358,0.9281721440295719
0.3,0.986860902686529,0.9772374756646639,0.9367472394875554,0.9253193885266012
0.3,0.9697893457321172,0.9615216091681649,0.8814432258035176,0.9469812108052884
0.3,0.9841108880332875,0.9486097895541998,0.9050197635115279,0.9197236786971359
0.3,0.9826551592026895,0.9675120477429494,0.9211836688950067,0.9427712338578863
