name,value
X1,0.19105121404298095
X2,-0.12195129307537787
X3,-0.1865487307182483
X4,0.4715390629629222
X5,-0.6710440163593847
X6,0.45335819945618155
X7,0.12400102661444179
X8,0.234658819555779
X9,0.22443939767103926
X10,0.02613838360098431
X11,-0.11624298129647813
X12,-0.06903614498335081
X13,-0.14765990737769044
X14,-0.032652066112099934
X15,0.38700044804587763
"X1,X2",1.5863008722875596
"X1,X3",-0.021936366426859113
"X1,X4",-0.08323599800083259
"X1,X5",-0.3977790745743296
"X1,X6",-0.3160952761980182
"X1,X7",-0.14180500076097252
"X1,X8",0.04714975050415966
"X1,X9",-0.1810709004722425
"X1,X10",-0.3237346474999098
"X1,X11",-0.031706689450868915
"X1,X12",0.017134632237533656
"X1,X13",-0.4886417488416974
"X1,X14",0.07451371811552489
"X1,X15",0.2692236269910775
"X2,X3",-0.3430190385403822
"X2,X4",0.17446833492655484
"X2,X5",0.09661974222168952
"X2,X6",-0.1161071456143573
"X2,X7",-0.14554631010487298
"X2,X8",-0.027789371658285083
"X2,X9",0.26652097824763366
"X2,X10",-0.46112752346537983
"X2,X11",0.01912720921019565
"X2,X12",0.04638567493346098
"X2,X13",-0.008791522998295824
"X2,X14",-0.6927608546086209
"X2,X15",-0.12718350362224884
"X3,X4",1.678789851422434
"X3,X5",-0.16425509986341222
"X3,X6",0.20427901631578782
"X3,X7",-0.2754012713573083
"X3,X8",0.16447769363695067
"X3,X9",0.05647027043838808
"X3,X10",0.08095733746804624
"X3,X11",-0.09758350816500516
"X3,X12",0.0786772039178387
"X3,X13",-0.029994824974024437
"X3,X14",-0.31786344211944373
"X3,X15",0.10146772276640856
"X4,X5",-0.27947368204307177
"X4,X6",-0.22723093146699705
"X4,X7",0.16456054213844262
"X4,X8",-0.4089822970505245
"X4,X9",0.1717391904965513
"X4,X10",-0.04638213214943127
"X4,X11",-0.1236095265664105
"X4,X12",0.03403365037690598
"X4,X13",-0.09160697056012362
"X4,X14",-0.4539891027481702
"X4,X15",-0.11018873179140362
"X5,X6",2.1517434115176375
"X5,X7",-0.2977643449723749
"X5,X8",-0.3099811144404008
"X5,X9",0.5946262442984194
"X5,X10",0.2456814124380632
"X5,X11",-0.32190354316407466
"X5,X12",-0.45006746681334125
"X5,X13",-0.2162042104954996
"X5,X14",-0.4629390543812911
"X5,X15",0.16124212351641898
"X6,X7",-0.2421499307504286
"X6,X8",-0.494785399355897
"X6,X9",-0.5595062017339144
"X6,X10",-0.0785302030736988
"X6,X11",-0.40935846868627523
"X6,X12",-0.12146108695851622
"X6,X13",-0.6094497386520191
"X6,X14",-0.5077138648833363
"X6,X15",-0.05438520583159763
"X7,X8",1.6151273425244044
"X7,X9",0.04749103597505279
"X7,X10",0.24282810721743503
"X7,X11",0.21353091985253395
"X7,X12",0.10161722343760006
"X7,X13",-0.21815185327992592
"X7,X14",-0.20128011445344549
"X7,X15",-0.11530040090042784
"X8,X9",-0.1696909466051704
"X8,X10",-0.32579845228743665
"X8,X11",-0.004188487801099184
"X8,X12",-0.22216214648725563
"X8,X13",0.05217304963809827
"X8,X14",0.19071816981208387
"X8,X15",0.12572479443719117
"X9,X10",1.155931964793899
"X9,X11",-0.03789257575189862
"X9,X12",-0.3950480200575988
"X9,X13",0.011936990505858305
"X9,X14",-0.4228012132609168
"X9,X15",0.07388365771665664
"X10,X11",-0.1922438036969873
"X10,X12",0.1433819958005565
"X10,X13",-0.40051255628504745
"X10,X14",-0.19279301577836852
"X10,X15",-0.5339106929069439
"X11,X12",2.108920011752684
"X11,X13",0.10230993350515635
"X11,X14",-0.5519285452944053
"X11,X15",-0.2889617332824895
"X12,X13",-0.6022890327939757
"X12,X14",-0.44824237054020877
"X12,X15",-0.2690575832394518
"X13,X14",2.492298562605517
"X13,X15",0.03648568304821955
"X14,X15",0.33143325436216875
