k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
4,"[1, 2, 3, 4, 5]",5,2,"1,2,3,4,5",0.9296636085626911,31
4,"[0, 1, 3, 4, 5]",5,2,"0,1,3,4,5",0.9296636085626911,31
4,"[0, 1, 2, 3, 4]",5,2,"0,1,2,3,4",0.9296636085626911,31
4,"[0, 2, 3, 4, 5]",5,2,"0,2,3,4,5",0.9281345565749235,31
4,"[1, 3, 4, 5, 6]",5,2,"1,3,4,5,6",0.9220183486238532,31
4,"[0, 3, 4, 5, 6]",5,2,"0,3,4,5,6",0.9220183486238532,31
4,"[2, 3, 4, 5, 6]",5,2,"2,3,4,5,6",0.9212538226299695,31
4,"[0, 2, 3, 4, 6]",5,2,"0,2,3,4,6",0.9212538226299695,31
4,"[0, 1, 2, 3, 4, 5]",6,1,"0,1,2,3,4,5",0.9212538226299695,57
4,"[1, 2, 3, 4, 6]",5,2,"1,2,3,4,6",0.9204892966360856,31
4,"[0, 2, 3, 4, 5, 6]",6,1,"0,2,3,4,5,6",0.9204892966360856,57
4,"[0, 1, 3, 4, 6]",5,2,"0,1,3,4,6",0.918960244648318,31
4,"[0, 1, 2, 3, 5]",5,2,"0,1,2,3,5",0.9181957186544343,31
4,"[1, 2, 3, 4, 5, 6]",6,1,"1,2,3,4,5,6",0.9143730886850153,57
4,"[0, 1, 2, 3, 4, 6]",6,1,"0,1,2,3,4,6",0.9143730886850153,57
4,"[1, 2, 3, 5, 6]",5,2,"1,2,3,5,6",0.9059633027522935,31
4,"[0, 1, 2, 3, 4, 5, 6]",7,0,"0,1,2,3,4,5,6",0.9029051987767585,99
4,"[0, 2, 3, 5, 6]",5,2,"0,2,3,5,6",0.900611620795107,31
4,"[0, 1, 3, 4, 5, 6]",6,1,"0,1,3,4,5,6",0.8975535168195719,57
4,"[0, 1, 2, 4, 5]",5,2,"0,1,2,4,5",0.8960244648318043,31
4,"[0, 1, 2, 3, 6]",5,2,"0,1,2,3,6",0.8944954128440367,31
4,"[0, 2, 4, 5, 6]",5,2,"0,2,4,5,6",0.8876146788990825,31
4,"[0, 1, 2, 4, 6]",5,2,"0,1,2,4,6",0.8853211009174312,31
4,"[1, 2, 4, 5, 6]",5,2,"1,2,4,5,6",0.8830275229357798,31
4,"[0, 1, 3, 5, 6]",5,2,"0,1,3,5,6",0.867737003058104,31
4,"[0, 1, 2, 3, 5, 6]",6,1,"0,1,2,3,5,6",0.8524464831804281,57
4,"[0, 1, 2, 4, 5, 6]",6,1,"0,1,2,4,5,6",0.8486238532110092,57
4,"[0, 1, 4, 5, 6]",5,2,"0,1,4,5,6",0.7943425076452599,31
4,"[0, 1, 2, 5, 6]",5,2,"0,1,2,5,6",0.7798165137614679,31
