,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3
1,1,5,9.298799276351929,1.0,1.0,1.0,1.0,0.9996000652254139
2,2,11,26.603270530700684,1.0,1.0,1.0,0.9999570885434995,0.998369364652975
3,3,15,33.1406934261322,1.0,1.0,1.0,0.9998317870905173,0.9964229009861054
4,4,16,34.97720408439636,1.0,1.0,1.0,0.9997717110514165,0.9957998266377157
