k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
2,"[0, 1, 2, 3]",4,0,"0,1,2,3",1.0,11
2,"[1, 2, 3]",3,1,"1,2,3",1.0,7
2,"[0, 2, 3]",3,1,"0,2,3",1.0,7
2,"[0, 1, 3]",3,1,"0,1,3",1.0,7
2,"[2, 3]",2,2,"2,3",1.0,4
2,"[1, 3]",2,2,"1,3",1.0,4
2,"[0, 3]",2,2,"0,3",1.0,4
2,"[0, 1, 2]",3,1,"0,1,2",0.9896240098181412,7
2,"[1, 2]",2,2,"1,2",0.9776517134544581,4
2,"[0, 2]",2,2,"0,2",0.9705455762579493,4
2,"[0, 1]",2,2,"0,1",0.9464636668697809,4
