name,value
X1,-1.428463217948413
X2,1.2452969980344437
X3,0.217784245621999
X4,2.5611912814934934
X5,-1.788271483963582
X6,4.2134711282181145
X7,2.596980619470249
X8,1.5450768154859529
X9,3.0158334165825975
X10,1.6368050015246633
X11,-3.697436436928331
X12,-2.48711924858574
X13,-2.246690015228806
X14,1.8763016688178067
X15,3.092085836688741
"X1,X2",14.352117252257054
"X1,X3",-1.364859402016005
"X1,X4",0.48762578224958997
"X1,X5",-2.227122337284359
"X1,X6",-1.9788159039188984
"X1,X7",-0.8582425897214249
"X1,X8",0.8513254451672372
"X1,X9",-2.614293507167145
"X1,X10",-0.3296271333611492
"X1,X11",0.14928516696410438
"X1,X12",-1.5896177500266033
"X1,X13",-1.8701597835463868
"X1,X14",-0.44988531111807606
"X1,X15",-0.44932503000978774
"X2,X3",-4.12489740955982
"X2,X4",2.0076113916677634
"X2,X5",2.062262444099857
"X2,X6",-0.19866968866568316
"X2,X7",-0.2640485234512404
"X2,X8",0.6973296187150259
"X2,X9",3.601550115864498
"X2,X10",-4.614030891482425
"X2,X11",1.7869128593541441
"X2,X12",2.923423287181048
"X2,X13",-1.8431354606248957
"X2,X14",-6.500757452542624
"X2,X15",-1.545294714029901
"X3,X4",14.082311472569272
"X3,X5",-2.542385909771563
"X3,X6",3.4338865883246457
"X3,X7",-3.7949278529204262
"X3,X8",-0.08851288511844255
"X3,X9",0.8701862689912464
"X3,X10",2.9295197769669605
"X3,X11",-1.0199505009545033
"X3,X12",0.8479077528904709
"X3,X13",-1.2113725119872647
"X3,X14",-5.233624371318399
"X3,X15",-0.20101800726692537
"X4,X5",-3.043809205516415
"X4,X6",-1.913086992894721
"X4,X7",0.42308893821096283
"X4,X8",-1.1368560075405598
"X4,X9",3.0225960100630833
"X4,X10",1.4377282636108137
"X4,X11",-1.7430238573057064
"X4,X12",1.1355674387377805
"X4,X13",-0.7216302415807114
"X4,X14",-3.8993747508734162
"X4,X15",0.08005896355893882
"X5,X6",17.757761066066518
"X5,X7",-2.175923972499776
"X5,X8",-0.4521442877399084
"X5,X9",4.781958667052418
"X5,X10",1.6646018906170676
"X5,X11",-2.841091147214046
"X5,X12",-4.028740651716991
"X5,X13",-2.3023337560399497
"X5,X14",-3.5317021115883707
"X5,X15",-0.1164043060155637
"X6,X7",-2.567396166999198
"X6,X8",-5.310287010945664
"X6,X9",-5.59860834245678
"X6,X10",0.27796056925590856
"X6,X11",-2.759303749707408
"X6,X12",-0.7768059379473485
"X6,X13",-4.126064723575424
"X6,X14",-3.824629615008596
"X6,X15",-1.5759593209184648
"X7,X8",14.056520431865492
"X7,X9",-2.2318039442978614
"X7,X10",1.662591306139861
"X7,X11",2.9821515278751494
"X7,X12",0.7047577077645206
"X7,X13",-1.4000541100693147
"X7,X14",-0.76514524772251
"X7,X15",-1.7356343723585044
"X8,X9",-2.8592849129456486
"X8,X10",-3.7569124360695954
"X8,X11",-1.6504740369157256
"X8,X12",-1.0122357977517074
"X8,X13",-2.5613939042387988
"X8,X14",0.7667562922569429
"X8,X15",-3.7805823458972823
"X9,X10",8.123467565409387
"X9,X11",-0.4366422929899688
"X9,X12",-4.508954353368782
"X9,X13",1.5067135832527554
"X9,X14",-6.405840062174492
"X9,X15",4.26441878839229
"X10,X11",-0.8469053858054663
"X10,X12",-0.7348103809371676
"X10,X13",-5.9238121250284355
"X10,X14",-2.7056660572699394
"X10,X15",-0.7605805251473685
"X11,X12",20.389602830608666
"X11,X13",2.069250563203239
"X11,X14",-2.533471450911285
"X11,X15",-5.513190466039188
"X12,X13",-5.650216987136806
"X12,X14",-5.067195531517074
"X12,X15",-3.030132190498273
"X13,X14",20.296305713346754
"X13,X15",0.9657699288658277
"X14,X15",2.0600012731236643
"X1,X2,X3",0.4369195578111507
"X1,X2,X4",2.773411200792339
"X1,X2,X5",-0.6202624119252588
"X1,X2,X6",-5.90718443808189
"X1,X2,X7",3.1831511559842696
"X1,X2,X8",-1.5361342798488762
"X1,X2,X9",-1.7758284633341432
"X1,X2,X10",-0.24252358622302073
"X1,X2,X11",8.530580060678217
"X1,X2,X12",2.134217928981368
"X1,X2,X13",-1.1758762639856328
"X1,X2,X14",-1.858090675931186
"X1,X2,X15",-0.6190027410515915
"X1,X3,X4",-1.477488185333349
"X1,X3,X5",3.3563780201701574
"X1,X3,X6",4.016883102761738
"X1,X3,X7",1.7691164823692753
"X1,X3,X8",-3.371075924846089
"X1,X3,X9",-0.5183311962139152
"X1,X3,X10",2.903843313306969
"X1,X3,X11",-0.9547695350933827
"X1,X3,X12",1.6610486658390147
"X1,X3,X13",-0.5868467007750937
"X1,X3,X14",-1.074768205655354
"X1,X3,X15",-2.00100442309809
"X1,X4,X5",0.5580914961407143
"X1,X4,X6",-0.5111176879088988
"X1,X4,X7",3.5773019228090837
"X1,X4,X8",-2.70173540161841
"X1,X4,X9",-3.2790310152743816
"X1,X4,X10",0.3203991491984559
"X1,X4,X11",-0.53008653692677
"X1,X4,X12",-1.7601070747726708
"X1,X4,X13",2.591991592657747
"X1,X4,X14",-0.7065351491836791
"X1,X4,X15",0.8493179200666123
"X1,X5,X6",-0.277978282267519
"X1,X5,X7",0.9189857993403316
"X1,X5,X8",0.8887073957499971
"X1,X5,X9",0.13217337946542526
"X1,X5,X10",1.9258897411968228
"X1,X5,X11",-0.7602132986495925
"X1,X5,X12",-0.1109417324155995
"X1,X5,X13",5.709222457449853
"X1,X5,X14",-2.6758523223220183
"X1,X5,X15",2.0124889289164525
"X1,X6,X7",1.809610549679764
"X1,X6,X8",3.0044099199289733
"X1,X6,X9",-0.6553961705892636
"X1,X6,X10",0.5623884495016803
"X1,X6,X11",-1.9154948885053513
"X1,X6,X12",0.18133067363765754
"X1,X6,X13",-3.6495983652521238
"X1,X6,X14",0.9811425015611096
"X1,X6,X15",2.904840503281082
"X1,X7,X8",0.18646689314921686
"X1,X7,X9",-2.351013663141878
"X1,X7,X10",0.45116229665128316
"X1,X7,X11",1.7180366721762557
"X1,X7,X12",2.0404558812795877
"X1,X7,X13",0.6683952311985054
"X1,X7,X14",-3.2182212947031705
"X1,X7,X15",-1.4231052734220602
"X1,X8,X9",-0.06459156902969085
"X1,X8,X10",0.9154489432841153
"X1,X8,X11",-0.2570587220432114
"X1,X8,X12",-2.138174138419508
"X1,X8,X13",-2.9240901526860767
"X1,X8,X14",0.5227195710501706
"X1,X8,X15",0.3863578279733384
"X1,X9,X10",-0.4737960579486379
"X1,X9,X11",0.628634817344831
"X1,X9,X12",-2.4770185957154935
"X1,X9,X13",-0.5704031031859346
"X1,X9,X14",4.823331790220225
"X1,X9,X15",-0.3443978730731717
"X1,X10,X11",-0.9421778892109558
"X1,X10,X12",1.6946668934457065
"X1,X10,X13",-4.37555430762656
"X1,X10,X14",-1.504558723036425
"X1,X10,X15",-1.482232981776638
"X1,X11,X12",2.988459805466383
"X1,X11,X13",-2.559250447494038
"X1,X11,X14",1.7151882015088569
"X1,X11,X15",-2.083133551363305
"X1,X12,X13",0.2112582111850591
"X1,X12,X14",0.13599189482544957
"X1,X12,X15",0.2800613672721768
"X1,X13,X14",3.487084397485395
"X1,X13,X15",0.23467759716949227
"X1,X14,X15",-1.4627665140928081
"X2,X3,X4",2.9327715530428478
"X2,X3,X5",1.376088632891347
"X2,X3,X6",2.6313217265971938
"X2,X3,X7",1.4089778522429557
"X2,X3,X8",0.8341995263522459
"X2,X3,X9",2.4730498639629706
"X2,X3,X10",1.7003135701774674
"X2,X3,X11",-4.555817784293896
"X2,X3,X12",-0.3476023696621581
"X2,X3,X13",-3.359084844653356
"X2,X3,X14",-2.1398887174509547
"X2,X3,X15",-0.7025493488667592
"X2,X4,X5",-4.237015703734665
"X2,X4,X6",1.724973769465818
"X2,X4,X7",-1.340242503318563
"X2,X4,X8",2.602129633541044
"X2,X4,X9",1.7561418164194653
"X2,X4,X10",-0.7036059381155383
"X2,X4,X11",1.0457766494915965
"X2,X4,X12",1.21619288383735
"X2,X4,X13",-4.2384765279174665
"X2,X4,X14",-0.055446482766394856
"X2,X4,X15",-1.8569627324400833
"X2,X5,X6",2.5714900502832316
"X2,X5,X7",3.029776456027768
"X2,X5,X8",-4.278956845209335
"X2,X5,X9",-0.05483599630786301
"X2,X5,X10",-4.472677852981283
"X2,X5,X11",0.8449462895211206
"X2,X5,X12",1.3981318866134522
"X2,X5,X13",-2.352852376808073
"X2,X5,X14",-0.5326715934833294
"X2,X5,X15",0.2256848548679467
"X2,X6,X7",-1.729279725297359
"X2,X6,X8",2.621156976543748
"X2,X6,X9",1.3504936915905867
"X2,X6,X10",-1.1605903170293188
"X2,X6,X11",-3.1142518826890555
"X2,X6,X12",3.294286947251385
"X2,X6,X13",-3.5511019439840887
"X2,X6,X14",0.12129744769829988
"X2,X6,X15",-0.184995595796915
"X2,X7,X8",5.951206456521611
"X2,X7,X9",-1.0867257635387229
"X2,X7,X10",-0.7428722851965553
"X2,X7,X11",0.015045421006455784
"X2,X7,X12",-1.063375030789112
"X2,X7,X13",-2.0019367319708703
"X2,X7,X14",-3.479228898608582
"X2,X7,X15",-0.46103486504358043
"X2,X8,X9",-2.3658731271552114
"X2,X8,X10",2.5786910681090176
"X2,X8,X11",0.37487251013525746
"X2,X8,X12",0.5879128971984572
"X2,X8,X13",0.1075511996833953
"X2,X8,X14",0.7762828321875095
"X2,X8,X15",2.497056169229846
"X2,X9,X10",4.267172118609727
"X2,X9,X11",-3.0618816462297525
"X2,X9,X12",-3.408584404684528
"X2,X9,X13",-3.6704001182089536
"X2,X9,X14",-1.0969638882750306
"X2,X9,X15",0.8250796528863663
"X2,X10,X11",-0.8185221478012897
"X2,X10,X12",0.0445127988715229
"X2,X10,X13",0.30134156019125136
"X2,X10,X14",6.23771649800892
"X2,X10,X15",0.0218554117317174
"X2,X11,X12",0.8657502183834911
"X2,X11,X13",1.0652928837185287
"X2,X11,X14",-0.7930922866823167
"X2,X11,X15",-2.641603673970824
"X2,X12,X13",-0.6786703873342843
"X2,X12,X14",-0.05611990860046612
"X2,X12,X15",-1.054115789764931
"X2,X13,X14",4.104379133063292
"X2,X13,X15",-0.10678019130716132
"X2,X14,X15",0.8163966993895532
"X3,X4,X5",-0.5627194608672306
"X3,X4,X6",2.104844932234406
"X3,X4,X7",1.2325390277690313
"X3,X4,X8",-1.6026085288282887
"X3,X4,X9",-0.7145493208245011
"X3,X4,X10",-0.31432073490785195
"X3,X4,X11",0.7698449730319612
"X3,X4,X12",-1.5171557189167895
"X3,X4,X13",-1.352018647867157
"X3,X4,X14",1.837579125327885
"X3,X4,X15",-0.3226318910112998
"X3,X5,X6",-0.7492303537580781
"X3,X5,X7",-0.1690321437154999
"X3,X5,X8",2.018094953238412
"X3,X5,X9",3.227866290133857
"X3,X5,X10",3.0188724200040102
"X3,X5,X11",2.5079033702605154
"X3,X5,X12",1.003504548742581
"X3,X5,X13",3.0163167887893074
"X3,X5,X14",3.3373187919239617
"X3,X5,X15",2.653732273814487
"X3,X6,X7",0.20892473441299098
"X3,X6,X8",-0.6244759922764025
"X3,X6,X9",-0.968063702685094
"X3,X6,X10",2.01774390857421
"X3,X6,X11",1.081347736637161
"X3,X6,X12",3.123577940419313
"X3,X6,X13",-3.202179008340177
"X3,X6,X14",-2.4667312324055817
"X3,X6,X15",-1.74425757584293
"X3,X7,X8",-3.3731713357743454
"X3,X7,X9",-0.9787016176910994
"X3,X7,X10",3.21527670436474
"X3,X7,X11",-3.4056555599281264
"X3,X7,X12",0.49925037053054666
"X3,X7,X13",-2.4657112968932173
"X3,X7,X14",-0.8965005822786916
"X3,X7,X15",5.406270145145182
"X3,X8,X9",-1.8619505983778246
"X3,X8,X10",-1.045120271970582
"X3,X8,X11",-0.7749144334419357
"X3,X8,X12",1.5005427175335593
"X3,X8,X13",-1.9571341658251054
"X3,X8,X14",-2.315974056657717
"X3,X8,X15",-4.370854060594142
"X3,X9,X10",0.11657065123511248
"X3,X9,X11",3.0579872008542512
"X3,X9,X12",0.9963620238616292
"X3,X9,X13",2.594082284162934
"X3,X9,X14",-0.5058275990431801
"X3,X9,X15",0.6922568357771446
"X3,X10,X11",0.05758959661068336
"X3,X10,X12",-2.1686850814449543
"X3,X10,X13",2.036370708452691
"X3,X10,X14",0.17646152556877784
"X3,X10,X15",-3.5197663162039214
"X3,X11,X12",0.4244904019765945
"X3,X11,X13",0.29126575240609615
"X3,X11,X14",-1.1688701054973063
"X3,X11,X15",-0.3592007831083448
"X3,X12,X13",0.059337541567995464
"X3,X12,X14",-2.9225685517895976
"X3,X12,X15",1.4626076483368289
"X3,X13,X14",1.976402422305946
"X3,X13,X15",1.0911694483617265
"X3,X14,X15",1.3569190727395122
"X4,X5,X6",1.0511667924478232
"X4,X5,X7",-0.26490292045927083
"X4,X5,X8",0.8083256953018454
"X4,X5,X9",-2.2043795877030017
"X4,X5,X10",-2.7200656064544226
"X4,X5,X11",1.934134043861342
"X4,X5,X12",1.5093631148863873
"X4,X5,X13",-2.337679159436375
"X4,X5,X14",4.520541577261729
"X4,X5,X15",-1.2465575184188515
"X4,X6,X7",-0.4556824530949528
"X4,X6,X8",0.01965753710155016
"X4,X6,X9",5.0019860128638935
"X4,X6,X10",-0.6847131819752486
"X4,X6,X11",-2.306167819127217
"X4,X6,X12",1.8934330362147447
"X4,X6,X13",4.820965698232248
"X4,X6,X14",-0.18099809109336792
"X4,X6,X15",0.14676606602460585
"X4,X7,X8",3.164841705043533
"X4,X7,X9",2.2426824084221924
"X4,X7,X10",-1.1280179538827293
"X4,X7,X11",-2.3086971171053725
"X4,X7,X12",2.726274282148153
"X4,X7,X13",-3.3745286576927214
"X4,X7,X14",0.5699537180120914
"X4,X7,X15",1.5089904906055447
"X4,X8,X9",-0.14586826788139937
"X4,X8,X10",2.831691815368739
"X4,X8,X11",2.835187235337595
"X4,X8,X12",-3.2433043909374435
"X4,X8,X13",0.31288254837451107
"X4,X8,X14",1.7677208086437717
"X4,X8,X15",0.04091814876976611
"X4,X9,X10",2.6136908111084285
"X4,X9,X11",0.7808792740214712
"X4,X9,X12",-0.8678148406116115
"X4,X9,X13",0.5451920910262114
"X4,X9,X14",0.25051209788461215
"X4,X9,X15",0.5557105953628089
"X4,X10,X11",-0.29359358492013066
"X4,X10,X12",-2.9666999247287382
"X4,X10,X13",-3.1104986324236235
"X4,X10,X14",3.068789746217743
"X4,X10,X15",-3.0360092322984675
"X4,X11,X12",1.6254112910910767
"X4,X11,X13",2.088903744970075
"X4,X11,X14",-1.9397450595576342
"X4,X11,X15",1.5885453183422518
"X4,X12,X13",2.5209318881047933
"X4,X12,X14",-2.1497456063134477
"X4,X12,X15",-1.2996200007183287
"X4,X13,X14",-1.757183220737994
"X4,X13,X15",3.2395050241905112
"X4,X14,X15",0.1472573585269245
