,k_value,n_params,train_time,baseline_accuracy,noise_0.05,noise_0.1,noise_0.2,noise_0.3,bootstrap_mean,bootstrap_std
1,1,5,0.0010867118835449219,0.8132295719844358,0.8085603112840467,0.8,0.8007782101167316,0.7961089494163425,0.8120975609756098,0.02864773018885142
2,2,11,0.008188486099243164,0.8054474708171206,0.8093385214007782,0.8077821011673152,0.8038910505836576,0.8054474708171206,0.8130731707317074,0.025709492202143684
3,3,15,0.044481515884399414,0.8093385214007782,0.8101167315175097,0.8085603112840467,0.8070038910505837,0.8124513618677043,0.8033170731707316,0.029405208213466774
4,4,16,0.05500006675720215,0.8093385214007782,0.8163424124513619,0.8077821011673152,0.8093385214007782,0.8062256809338522,0.8038048780487805,0.026526719830414987
