noise_level,phi_correlation,interaction_correlation
0.05,0.9953036728498805,0.9918331923133349
0.05,0.9977923221451765,0.9887889342212657
0.05,0.9976618294545369,0.9961128451896689
0.05,0.9986967461038946,0.9868846522906181
0.05,0.9971177913751358,0.9946622988072213
0.05,0.9980120800959889,0.9906263219962663
0.05,0.9963856622799979,0.9942553632003513
0.05,0.9961054505645524,0.9904188544024212
0.05,0.9979406266854072,0.9921338421439737
0.05,0.9977009369200037,0.9903127930920183
0.1,0.9888656241518836,0.9687887401755371
0.1,0.9911865750176668,0.9763781520037415
0.1,0.9941106850142951,0.9787664905621305
0.1,0.9899306671615429,0.9781906251929678
0.1,0.9939152951487373,0.961573791103855
0.1,0.9954870911932999,0.9257590874018198
0.1,0.9920585935886593,0.9783633090764603
0.1,0.9828143190767084,0.9349112689623899
0.1,0.9895116664449995,0.9651256949298316
0.1,0.9944237859838838,0.967120650250123
0.2,0.969044015162291,0.8138626149548359
0.2,0.9215754371254514,0.9080418532583944
0.2,0.9465232883114045,0.8751286293726044
0.2,0.9729534153276718,0.923708485354608
0.2,0.9388941052608911,0.8594810359454049
0.2,0.9671463722333976,0.9178969748565794
0.2,0.9789624347536012,0.9277354462840068
0.2,0.9770139055078533,0.8578537936984822
0.2,0.9701475307189893,0.9200506774524685
0.2,0.9588828434317418,0.8685029048398217
0.3,0.9455440398819266,0.7806505984738764
0.3,0.9196612512561043,0.6781313060800712
0.3,0.8599150289601146,0.8390235712634992
0.3,0.9087504269042563,0.8207916229983004
0.3,0.9640193453281249,0.8639041711699165
0.3,0.9167155877163952,0.786903368646813
0.3,0.9698757804937428,0.8195171183147999
0.3,0.9516059212529625,0.8026448742492461
0.3,0.9571696263903056,0.8940956320924477
0.3,0.894287792500355,0.747220432099226
