Feature,Phi_Value
0,0.24031078962173727
1,-0.6195992057444476
2,0.33385011850121504
3,0.6313210027957763
4,0.6585437435235763
5,-0.456457091875439
6,-0.4020782774608066
7,0.2523145583833246
8,-0.16016932617508703
9,-0.5813283296689238
10,-0.16095489036429178
11,0.41108497020770035
12,-0.7636086251056148
13,0.5969955750082037
14,0.138507775796409
